pair_id,prompt_id,lambda_cka,alpha,beta,status,proxy_hits,proxy_denominator,free_generation_hits,target_hits,target_denominator,tasr_percent,untargeted_hits,proxy_min_margin,proxy_min_probability,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,elapsed_seconds,error
P21,original,10.0,4.0,0.0,complete,8,8,8,0,8,0.0,3,4.798209190368652,0.974927544593811,0.10878525674343109,0.25698113441467285,0.19435854256153107,0.8912147283554077,0.02273055911064148,0.0010500650387257338,0.09679245948791504,768.72826489,
P21,original,10.0,4.0,0.5,complete,8,8,8,0,8,0.0,5,5.527657508850098,0.9940946698188782,0.10870858281850815,0.2579197287559509,0.19529713690280914,0.8912914395332336,0.022710589691996574,0.001054215244948864,0.09727798402309418,759.0598476779996,
P21,original,10.0,4.0,2.0,complete,8,8,8,0,8,0.0,4,4.944103717803955,0.9901905059814453,0.10824516415596008,0.2529790699481964,0.19035647809505463,0.8917548656463623,0.02271191030740738,0.0010755700059235096,0.09607528150081635,759.4704588199966,
P21,original,30.0,4.0,0.0,complete,8,8,8,0,8,0.0,5,4.31610107421875,0.9810115098953247,0.10899487137794495,0.2661246359348297,0.20350204408168793,0.8910051584243774,0.02270425856113434,0.003150335280224681,0.09547445178031921,759.5026516990038,
P21,original,30.0,4.0,0.5,complete,8,8,8,0,8,0.0,3,4.7272114753723145,0.985000729560852,0.10752791166305542,0.26291075348854065,0.20028816163539886,0.8924720883369446,0.02271439880132675,0.0031629474833607674,0.09654160588979721,758.7497322079726,
P21,original,30.0,4.0,2.0,complete,8,8,8,2,8,25.0,5,5.0688652992248535,0.9911161661148071,0.1077502965927124,0.2565200626850128,0.19389747083187103,0.8922497034072876,0.02267596311867237,0.0032267975620925426,0.096079021692276,759.2789944410033,
