pair_id,prompt_id,lambda_cka,effective_lambda_cka,rho,objective,source_weight,alpha,beta,reference_count,status,proxy_hits,proxy_denominator,proxy_hit_mask,proxy_gate_type,proxy_free_check_applicable,free_generation_hits,target_hits,target_denominator,target_hit_mask,target_hits_among_proxy_hits,proxy_hit_target_denominator,tasr_percent,untargeted_hits,proxy_min_margin,proxy_min_probability,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,elapsed_seconds,error
P02,original,1.0,8.611767768859863,0.3,smoke_combined,0.0,1.0,1.0,48,complete,0,8,"[False, False, False, False, False, False, False, False]",generative_strict,True,0,0,8,"[False, False, False, False, False, False, False, False]",0,0,0.0,1,-5.25,0.004838503897190094,0.6825887560844421,0.25835371017456055,0.005545139312744141,0.31741124391555786,0.010874523781239986,0.003262357786297798,-0.14349038898944855,45.23051815002691,
P06,original,1.0,20.075525283813477,0.3,smoke_combined,0.0,1.0,1.0,48,complete,0,8,"[False, False, False, False, False, False, False, False]",contrastive_closed_set,False,1,0,8,"[False, False, False, False, False, False, False, False]",0,0,0.0,0,-6.497417449951172,0.0014276490546762943,0.17620471119880676,0.027172349393367767,-0.006650164723396301,0.8237953186035156,0.011866897344589233,0.0035600694827735424,0.8093014359474182,7.223377164045814,
P11,original,1.0,34.76655578613281,0.3,smoke_combined,0.0,1.0,1.0,48,complete,0,8,"[False, False, False, False, False, False, False, False]",contrastive_closed_set,False,0,0,8,"[False, False, False, False, False, False, False, False]",0,0,0.0,0,-5.52902889251709,0.003560164710506797,0.6876506805419922,0.16671602427959442,0.0011467933654785156,0.3123493194580078,0.006221636198461056,0.0018664910458028316,0.1386430710554123,26.108025690016802,
P14,original,1.0,31.680688858032227,0.3,smoke_combined,0.0,1.0,1.0,48,complete,0,8,"[False, False, False, False, False, False, False, False]",generative_strict,True,0,0,8,"[False, False, False, False, False, False, False, False]",0,0,0.0,0,-9.75,5.6419939937768504e-05,0.5548094511032104,0.27863067388534546,0.002384006977081299,0.44519054889678955,0.02142907679080963,0.006428722757846117,-0.12449768930673599,25.57576334901387,
P16,original,1.0,195.6790313720703,0.3,smoke_combined,0.0,1.0,1.0,48,complete,0,8,"[False, False, False, False, False, False, False, False]",generative_strict,True,0,0,8,"[False, False, False, False, False, False, False, False]",0,0,0.0,1,-11.625,8.919120773498435e-06,0.8570961356163025,0.3013213574886322,0.016836017370224,0.1429038643836975,0.02676682360470295,0.00803004764020443,-0.08472691476345062,17.468549804005306,
P19,original,1.0,313.595947265625,0.3,smoke_combined,0.0,1.0,1.0,48,complete,0,8,"[False, False, False, False, False, False, False, False]",generative_strict,True,0,0,8,"[False, False, False, False, False, False, False, False]",0,0,0.0,2,-11.6875,8.349458767042961e-06,0.8178703784942627,0.3942365050315857,0.01637217402458191,0.1821296215057373,0.0521262027323246,0.01563786156475544,-0.026168707758188248,61.16805028996896,
