pair_id,prompt_id,lambda_cka,effective_lambda_cka,rho,objective,source_weight,alpha,beta,target_cka_mode,target_alignment_temperature,reference_count,status,proxy_hits,proxy_denominator,proxy_hit_mask,proxy_gate_type,proxy_free_check_applicable,free_generation_hits,target_hits,target_denominator,target_hit_mask,target_hits_among_proxy_hits,proxy_hit_target_denominator,tasr_percent,untargeted_hits,asr_percent,proxy_min_margin,proxy_min_probability,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,source_repulsion_achieved,target_attraction_achieved,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,elapsed_seconds,error
P20,original,1.0,0.6010170578956604,0.1,original_cka_reference48,1.0,8.0,0.0,spatial_index_legacy,0.07,48,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,1,8,"[False, False, False, True, False, False, False, False]",1,8,12.5,3,37.5,4.99778938293457,0.9910515546798706,0.40249139070510864,0.4745829105377197,0.22021827101707458,0.5975086092948914,True,True,0.012524306774139404,0.0012524306075647473,-0.17384323477745056,1433.8912280990044,
P21,original,1.0,138.12521362304688,1.0,original_cka_reference48,1.0,8.0,0.0,spatial_index_legacy,0.07,48,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,0,8,"[False, False, False, False, False, False, False, False]",0,8,0.0,3,37.5,4.2238922119140625,0.9740047454833984,0.41768330335617065,0.5280767679214478,0.23543238639831543,0.5823166966438293,True,True,0.028005877509713173,0.028005877509713173,-0.011738444678485394,763.8878950150101,
P22,original,1.0,122.23088073730469,1.0,original_cka_reference48,1.0,8.0,0.0,spatial_index_legacy,0.07,48,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,0,8,"[False, False, False, False, False, False, False, False]",0,8,0.0,1,12.5,5.375,0.9896523356437683,0.5388019680976868,0.6120947003364563,0.221196711063385,0.46119803190231323,True,True,0.037971511483192444,0.03797151520848274,0.05353723466396332,1995.5707493359805,
