pair_id,exp_type,proxy_model,target_model,source_human_label,target_human_label,proxy_revision,target_revision,proxy_tap_status,proxy_tap_path,phase,batch_id,source_image_ids,target_reference_ids,lambda,cka_target_weight,seed,steps,clean_valid_count,targeted_hit_count,tasr_percent,untargeted_hit_count,asr_percent,proxy_target_nll,proxy_target_probability,proxy_target_hit_count,proxy_target_hit_denominator,proxy_target_all_hit,proxy_min_target_logit_margin,proxy_min_target_probability,proxy_free_target_hit_count,proxy_max_other_probability,proxy_target_probability_margin,proxy_classification_ce,proxy_margin_loss,loss_cka,loss_total,cka_clean_reference,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,proxy_representation_shift,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,linf_float,linf_png,elapsed_seconds,peak_allocated_vram_gb,peak_reserved_vram_gb,status,failure_reason
P14,Intra-Family,Qwen/Qwen3.5-2B,Qwen/Qwen3.5-4B,8,7,15852e8c16360a2fea060d615a32b45270f8a8fc,851bf6e806efd8d0a36b00ddf55e13ccb7b8cd0a,validated,model.visual.merger.norm,smoke,00,val/n03930630/ILSVRC2012_val_00025131.JPEG|val/n03930630/ILSVRC2012_val_00015879.JPEG|val/n03930630/ILSVRC2012_val_00013435.JPEG|val/n03930630/ILSVRC2012_val_00035897.JPEG|val/n03930630/ILSVRC2012_val_00026503.JPEG|val/n03930630/ILSVRC2012_val_00025354.JPEG|val/n03930630/ILSVRC2012_val_00039508.JPEG|val/n03930630/ILSVRC2012_val_00037136.JPEG,train/n03417042/n03417042_10046.JPEG|train/n03417042/n03417042_3868.JPEG|train/n03417042/n03417042_1031.JPEG|train/n03417042/n03417042_2103.JPEG|train/n03417042/n03417042_6187.JPEG|train/n03417042/n03417042_5236.JPEG|train/n03417042/n03417042_11994.JPEG|train/n03417042/n03417042_10754.JPEG,0.0,1,42,100,8,0,0.0,7,87.5,0.008695323020219803,0.9848094582557678,8,8,True,3.665799379348755,0.9584994316101074,8,0.006915746256709099,0.9778937101364136,0.015481842681765556,0.007148550823330879,0.0,0.02283279038965702,0.7364025115966797,0.8654330968856812,0.8049814105033875,0.06857889890670776,0.13456684350967407,0.20314574241638184,0.0,0.0,0.0,0.0627451092004776,0.0627451241016388,390.54467715899955,7.538738250732422,7.6171875,ok,
