pair_id,objective,margin_kind,image_id,target_hit,proxy_target_gradient_cosine,proxy_target_sign_cosine,proxy_target_sign_agreement,proxy_directional_derivative,target_directional_derivative,target_clean_margin,target_actual_margin_change,target_adversarial_margin,target_gap_closure,decision_score_type,gradient_diagnostics_available
P21,cls_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.009102391079068184,0.021789969876408577,0.5108949542045593,38.45823287963867,18.85118293762207,-13.0,13.125,0.125,1.0096153846153846,teacher_forced_closed_set,1
P21,cls_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.006685164291411638,-0.012037628330290318,0.49398118257522583,14.494699478149414,1.1720398664474487,-13.0,2.75,-10.25,0.21153846153846154,teacher_forced_closed_set,1
P21,cls_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.0017116456292569637,0.009101297706365585,0.5045506358146667,18.31600570678711,2.9869134426116943,-8.25,4.25,-3.999999761581421,0.5151515151515151,teacher_forced_closed_set,1
P21,cls_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.01299276016652584,0.013512437231838703,0.5067562460899353,4.330420017242432,-3.2379162311553955,-13.25,9.125,-4.125,0.6886792452830188,teacher_forced_closed_set,1
P21,cls_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.03593374788761139,0.02936330996453762,0.5146816372871399,10.662745475769043,1.2391703128814697,-12.125,5.875,-6.25,0.4845360824742268,teacher_forced_closed_set,1
P21,cls_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.01597316935658455,0.02592208981513977,0.5129610300064087,27.755863189697266,7.257445812225342,-10.625,12.125,1.5,1.1411764705882352,teacher_forced_closed_set,1
P21,cls_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.04158227890729904,0.0226004496216774,0.5113002061843872,-2.66925048828125,-4.0083208084106445,-11.375,6.625,-4.75,0.5824175824175825,teacher_forced_closed_set,1
P21,cls_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,-0.0026644703466445208,0.0077194953337311745,0.5038597583770752,6.90446138381958,0.6936616897583008,-12.375,1.75,-10.625,0.1414141414141414,teacher_forced_closed_set,1
P21,cls_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.008444488048553467,0.0209263414144516,0.5104631781578064,38.688377380371094,18.7698974609375,-13.0,5.5,-7.5,0.4230769230769231,teacher_forced_closed_set,1
P21,cls_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.006674966309219599,-0.012197067961096764,0.49390146136283875,14.462899208068848,1.1596369743347168,-13.0,2.75,-10.25,0.21153846153846154,teacher_forced_closed_set,1
P21,cls_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.0015858260449022055,0.008848853409290314,0.5044244527816772,18.074901580810547,2.747751474380493,-8.25,2.5,-5.75,0.30303030303030304,teacher_forced_closed_set,1
P21,cls_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.012789417058229446,0.013911034911870956,0.5069555044174194,4.427668571472168,-3.256451368331909,-13.25,9.125,-4.125,0.6886792452830188,teacher_forced_closed_set,1
P21,cls_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.03542642667889595,0.02831367403268814,0.5141568183898926,10.580733299255371,1.2278838157653809,-12.125,5.875,-6.25,0.4845360824742268,teacher_forced_closed_set,1
P21,cls_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.016155056655406952,0.02573608048260212,0.5128680467605591,27.648378372192383,7.095680236816406,-10.625,6.125,-4.5,0.5764705882352941,teacher_forced_closed_set,1
P21,cls_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.04151317849755287,0.02275989018380642,0.5113799571990967,-2.7091526985168457,-4.031017780303955,-11.375,6.625,-4.75,0.5824175824175825,teacher_forced_closed_set,1
P21,cls_only,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,-0.0027540852315723896,0.007387329824268818,0.5036936402320862,7.025761604309082,0.7043728232383728,-12.375,1.75,-10.625,0.1414141414141414,teacher_forced_closed_set,1
P21,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.009102391079068184,0.021789969876408577,0.5108949542045593,24.213211059570312,-11.28197956085205,-13.0,5.625,-7.375,0.4326923076923077,teacher_forced_closed_set,1
P21,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.006685164291411638,-0.012037628330290318,0.49398118257522583,22.50067138671875,-0.23005062341690063,-13.0,3.0,-10.0,0.23076923076923078,teacher_forced_closed_set,1
P21,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.0017116456292569637,0.009101297706365585,0.5045506358146667,27.405691146850586,12.096420288085938,-8.25,7.249999523162842,-1.0000004768371582,0.8787878209894354,teacher_forced_closed_set,1
P21,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.01299276016652584,0.013512437231838703,0.5067562460899353,10.208218574523926,0.6990686655044556,-13.25,3.25,-10.0,0.24528301886792453,teacher_forced_closed_set,1
P21,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.03593374788761139,0.02936330996453762,0.5146816372871399,-6.726060390472412,-0.10806402564048767,-12.125,13.125,1.0,1.0824742268041236,teacher_forced_closed_set,1
P21,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.01597316935658455,0.02592208981513977,0.5129610300064087,40.86916732788086,7.074512004852295,-10.625,5.875,-4.75,0.5529411764705883,teacher_forced_closed_set,1
P21,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.04158227890729904,0.0226004496216774,0.5113002061843872,2.1419358253479004,2.668030261993408,-11.375,10.75,-0.625,0.945054945054945,teacher_forced_closed_set,1
P21,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,-0.0026644703466445208,0.0077194953337311745,0.5038597583770752,5.366380214691162,2.7510664463043213,-12.375,2.75,-9.625,0.2222222222222222,teacher_forced_closed_set,1
P21,semantic_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.008444488048553467,0.0209263414144516,0.5104631781578064,24.409875869750977,-11.275022506713867,-13.0,5.625,-7.375,0.4326923076923077,teacher_forced_closed_set,1
P21,semantic_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.006674966309219599,-0.012197067961096764,0.49390146136283875,22.046798706054688,-0.2700191140174866,-13.0,3.0,-10.0,0.23076923076923078,teacher_forced_closed_set,1
P21,semantic_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.0015858260449022055,0.008848853409290314,0.5044244527816772,27.21950912475586,12.33144760131836,-8.25,0.25,-8.0,0.030303030303030304,teacher_forced_closed_set,1
P21,semantic_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.012789417058229446,0.013911034911870956,0.5069555044174194,10.367842674255371,0.7122072577476501,-13.25,3.25,-10.0,0.24528301886792453,teacher_forced_closed_set,1
P21,semantic_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.03542642667889595,0.02831367403268814,0.5141568183898926,-6.8284525871276855,-0.1346011608839035,-12.125,10.125,-2.0,0.8350515463917526,teacher_forced_closed_set,1
P21,semantic_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.016155056655406952,0.02573608048260212,0.5128680467605591,40.5612678527832,7.0327863693237305,-10.625,5.875,-4.75,0.5529411764705883,teacher_forced_closed_set,1
P21,semantic_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.04151317849755287,0.02275989018380642,0.5113799571990967,2.5492215156555176,2.498936653137207,-11.375,9.0,-2.375,0.7912087912087912,teacher_forced_closed_set,1
P21,semantic_only,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,-0.0027540852315723896,0.007387329824268818,0.5036936402320862,5.460472106933594,2.777933359146118,-12.375,2.75,-9.625,0.2222222222222222,teacher_forced_closed_set,1
P21,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.009102391079068184,0.021789969876408577,0.5108949542045593,8.00021743774414,-8.882861137390137,-13.0,9.625,-3.375,0.7403846153846154,teacher_forced_closed_set,1
P21,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.006685164291411638,-0.012037628330290318,0.49398118257522583,-6.334554195404053,0.8811239004135132,-13.0,3.875,-9.125,0.2980769230769231,teacher_forced_closed_set,1
P21,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.0017116456292569637,0.009101297706365585,0.5045506358146667,7.230073928833008,-5.015225410461426,-8.25,0.375,-7.875,0.045454545454545456,teacher_forced_closed_set,1
P21,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.01299276016652584,0.013512437231838703,0.5067562460899353,10.17029094696045,1.7501733303070068,-13.25,5.375,-7.875,0.4056603773584906,teacher_forced_closed_set,1
P21,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.03593374788761139,0.02936330996453762,0.5146816372871399,-16.547622680664062,2.891719341278076,-12.125,11.625,-0.5,0.9587628865979382,teacher_forced_closed_set,1
P21,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.01597316935658455,0.02592208981513977,0.5129610300064087,20.93263053894043,3.590458393096924,-10.625,3.875,-6.75,0.36470588235294116,teacher_forced_closed_set,1
P21,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.04158227890729904,0.0226004496216774,0.5113002061843872,18.50865936279297,7.160301208496094,-11.375,8.75,-2.625,0.7692307692307693,teacher_forced_closed_set,1
P21,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,-0.0026644703466445208,0.0077194953337311745,0.5038597583770752,5.4650421142578125,-1.1184333562850952,-12.375,0.75,-11.625,0.06060606060606061,teacher_forced_closed_set,1
P21,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.008444488048553467,0.0209263414144516,0.5104631781578064,8.119930267333984,-9.086836814880371,-13.0,9.625,-3.375,0.7403846153846154,teacher_forced_closed_set,1
P21,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.006674966309219599,-0.012197067961096764,0.49390146136283875,-6.078704833984375,0.9132484197616577,-13.0,3.875,-9.125,0.2980769230769231,teacher_forced_closed_set,1
P21,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.0015858260449022055,0.008848853409290314,0.5044244527816772,7.300655364990234,-5.001536846160889,-8.25,0.375,-7.875,0.045454545454545456,teacher_forced_closed_set,1
P21,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.012789417058229446,0.013911034911870956,0.5069555044174194,10.220551490783691,1.669379711151123,-13.25,5.375,-7.875,0.4056603773584906,teacher_forced_closed_set,1
P21,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.03542642667889595,0.02831367403268814,0.5141568183898926,-16.632793426513672,2.8323793411254883,-12.125,9.875,-2.25,0.8144329896907216,teacher_forced_closed_set,1
P21,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.016155056655406952,0.02573608048260212,0.5128680467605591,20.975337982177734,3.630216598510742,-10.625,3.875,-6.75,0.36470588235294116,teacher_forced_closed_set,1
P21,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.04151317849755287,0.02275989018380642,0.5113799571990967,19.130006790161133,7.168550491333008,-11.375,5.805902004241943,-5.569097995758057,0.5104089674058852,teacher_forced_closed_set,1
P21,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,-0.0027540852315723896,0.007387329824268818,0.5036936402320862,5.4216790199279785,-1.1344208717346191,-12.375,0.75,-11.625,0.06060606060606061,teacher_forced_closed_set,1
P21,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.009102391079068184,0.021789969876408577,0.5108949542045593,19.720348358154297,-8.941408157348633,-13.0,6.375,-6.625,0.49038461538461536,teacher_forced_closed_set,1
P21,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.006685164291411638,-0.012037628330290318,0.49398118257522583,-1.5212690830230713,0.8629686236381531,-13.0,7.25,-5.75,0.5576923076923077,teacher_forced_closed_set,1
P21,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.0017116456292569637,0.009101297706365585,0.5045506358146667,28.7229061126709,7.7580671310424805,-8.25,2.125,-6.125,0.25757575757575757,teacher_forced_closed_set,1
P21,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.01299276016652584,0.013512437231838703,0.5067562460899353,1.0434467792510986,-1.6038234233856201,-13.25,7.375,-5.875,0.5566037735849056,teacher_forced_closed_set,1
P21,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.03593374788761139,0.02936330996453762,0.5146816372871399,0.8223240375518799,4.22910737991333,-12.125,14.25,2.125,1.175257731958763,teacher_forced_closed_set,1
P21,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.01597316935658455,0.02592208981513977,0.5129610300064087,25.15232276916504,1.952089786529541,-10.625,4.5,-6.125,0.4235294117647059,teacher_forced_closed_set,1
P21,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.04158227890729904,0.0226004496216774,0.5113002061843872,13.573896408081055,5.57573127746582,-11.375,5.125,-6.25,0.45054945054945056,teacher_forced_closed_set,1
P21,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,-0.0026644703466445208,0.0077194953337311745,0.5038597583770752,7.759549140930176,2.042581081390381,-12.375,2.0,-10.375,0.16161616161616163,teacher_forced_closed_set,1
P21,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.008444488048553467,0.0209263414144516,0.5104631781578064,19.673444747924805,-8.940437316894531,-13.0,6.375,-6.625,0.49038461538461536,teacher_forced_closed_set,1
P21,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.006674966309219599,-0.012197067961096764,0.49390146136283875,-1.1910854578018188,0.8889387249946594,-13.0,7.25,-5.75,0.5576923076923077,teacher_forced_closed_set,1
P21,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.0015858260449022055,0.008848853409290314,0.5044244527816772,28.31566619873047,7.680658340454102,-8.25,2.125,-6.125,0.25757575757575757,teacher_forced_closed_set,1
P21,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.012789417058229446,0.013911034911870956,0.5069555044174194,1.04351806640625,-1.677607774734497,-13.25,7.375,-5.875,0.5566037735849056,teacher_forced_closed_set,1
P21,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.03542642667889595,0.02831367403268814,0.5141568183898926,0.7837464809417725,4.261265277862549,-12.125,8.0,-4.125,0.6597938144329897,teacher_forced_closed_set,1
P21,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.016155056655406952,0.02573608048260212,0.5128680467605591,25.347576141357422,1.907092809677124,-10.625,4.5,-6.125,0.4235294117647059,teacher_forced_closed_set,1
P21,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.04151317849755287,0.02275989018380642,0.5113799571990967,13.488493919372559,5.488193988800049,-11.375,5.125,-6.25,0.45054945054945056,teacher_forced_closed_set,1
