pair_id,objective,margin_kind,image_id,target_hit,proxy_target_gradient_cosine,proxy_target_sign_cosine,proxy_target_sign_agreement,proxy_directional_derivative,target_directional_derivative,target_clean_margin,target_actual_margin_change,target_adversarial_margin,target_gap_closure,decision_score_type,gradient_diagnostics_available
P06,cls_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.0012624339433386922,-0.0039328234270215034,0.4980335831642151,7.048411846160889,-16.9549503326416,-13.0,6.375,-6.625,0.49038461538461536,teacher_forced_closed_set,1
P06,cls_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,-0.00794167909771204,0.007095025852322578,0.5035474896430969,0.021975994110107422,0.19665822386741638,-13.0,2.0,-11.0,0.15384615384615385,teacher_forced_closed_set,1
P06,cls_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.021544726565480232,0.005540498532354832,0.5027702450752258,-4.922360897064209,-0.10894811153411865,-8.25,2.5,-5.75,0.30303030303030304,teacher_forced_closed_set,1
P06,cls_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,-0.009161180816590786,0.0027768926229327917,0.501388430595398,18.677669525146484,-0.15958845615386963,-13.25,1.375,-11.875,0.10377358490566038,teacher_forced_closed_set,1
P06,cls_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.0066092535853385925,0.003135629231110215,0.5015678405761719,4.8305583000183105,1.4987188577651978,-12.125,6.25,-5.875,0.5154639175257731,teacher_forced_closed_set,1
P06,cls_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.004563679452985525,0.012064200825989246,0.5060321092605591,21.622493743896484,-7.359547138214111,-10.625,9.625,-1.0,0.9058823529411765,teacher_forced_closed_set,1
P06,cls_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.00859285332262516,0.006085247732698917,0.5030426383018494,9.69101333618164,-2.604867696762085,-11.375,4.5,-6.875,0.3956043956043956,teacher_forced_closed_set,1
P06,cls_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,0.0021899009589105844,-0.0022587161511182785,0.4988706409931183,5.592338562011719,-0.9232414960861206,-12.375,2.5,-9.875,0.20202020202020202,teacher_forced_closed_set,1
P06,cls_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.0012805070728063583,-0.004291561432182789,0.49785423278808594,7.048411846160889,-16.919431686401367,-13.0,6.375,-6.625,0.49038461538461536,teacher_forced_closed_set,1
P06,cls_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,-0.007516202516853809,0.007294324226677418,0.5036471486091614,0.021975994110107422,0.17117437720298767,-13.0,2.0,-11.0,0.15384615384615385,teacher_forced_closed_set,1
P06,cls_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.021919064223766327,0.005248194560408592,0.5026240944862366,-4.922360897064209,-0.17907023429870605,-8.25,2.5,-5.75,0.30303030303030304,teacher_forced_closed_set,1
P06,cls_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,-0.009241173975169659,0.0027901786379516125,0.5013951063156128,18.677669525146484,-0.1348336935043335,-13.25,1.375,-11.875,0.10377358490566038,teacher_forced_closed_set,1
P06,cls_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.006454629823565483,0.00320206256583333,0.5016010403633118,4.8305583000183105,1.528135061264038,-12.125,6.25,-5.875,0.5154639175257731,teacher_forced_closed_set,1
P06,cls_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.004588142037391663,0.012090775184333324,0.506045401096344,21.622493743896484,-7.450185298919678,-10.625,9.625,-1.0,0.9058823529411765,teacher_forced_closed_set,1
P06,cls_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.008484918624162674,0.00623139925301075,0.503115713596344,9.69101333618164,-2.5560519695281982,-11.375,4.5,-6.875,0.3956043956043956,teacher_forced_closed_set,1
P06,cls_only,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,0.0021140319295227528,-0.0022188564762473106,0.49889057874679565,5.592338562011719,-0.9018076658248901,-12.375,2.5,-9.875,0.20202020202020202,teacher_forced_closed_set,1
P06,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.0012624339433386922,-0.0039328234270215034,0.4980335831642151,15.525850296020508,-11.415693283081055,-13.0,2.625,-10.375,0.20192307692307693,teacher_forced_closed_set,1
P06,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,-0.00794167909771204,0.007095025852322578,0.5035474896430969,6.660682678222656,-0.774863600730896,-13.0,1.625,-11.375,0.125,teacher_forced_closed_set,1
P06,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.021544726565480232,0.005540498532354832,0.5027702450752258,-13.261192321777344,-4.512084007263184,-8.25,3.0,-5.25,0.36363636363636365,teacher_forced_closed_set,1
P06,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,-0.009161180816590786,0.0027768926229327917,0.501388430595398,10.141739845275879,3.189784049987793,-13.25,1.875,-11.375,0.14150943396226415,teacher_forced_closed_set,1
