pair_id,objective,margin_kind,image_id,target_hit,proxy_target_gradient_cosine,proxy_target_sign_cosine,proxy_target_sign_agreement,proxy_directional_derivative,target_directional_derivative,target_clean_margin,target_actual_margin_change,target_adversarial_margin,target_gap_closure,decision_score_type,gradient_diagnostics_available
P14,cls_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.01968873105943203,0.06210140883922577,0.5310506820678711,-3.4187514781951904,-14.124008178710938,-5.625,2.5,-3.125,0.4444444444444444,teacher_forced_closed_set,1
P14,cls_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,-0.01081075333058834,-0.0319940522313118,0.4840029776096344,5.5132927894592285,0.6610952019691467,-7.25,2.0,-5.25,0.27586206896551724,teacher_forced_closed_set,1
P14,cls_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.03040386736392975,0.023517223075032234,0.5117586255073547,16.10926628112793,-12.73155689239502,-6.125,3.000000238418579,-3.124999761581421,0.48979595729282926,teacher_forced_closed_set,1
P14,cls_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.02002047374844551,-0.00613839365541935,0.4969308078289032,-43.0567626953125,0.1956823468208313,-6.5,4.75,-1.75,0.7307692307692307,teacher_forced_closed_set,1
P14,cls_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,-0.025741729885339737,0.04461628943681717,0.5223081707954407,10.818012237548828,1.999941349029541,-7.25,3.75,-3.5,0.5172413793103449,teacher_forced_closed_set,1
P14,cls_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.10607217252254486,-0.0006643285742029548,0.49966782331466675,7.503274917602539,1.7565958499908447,-5.75,3.75,-2.0,0.6521739130434783,teacher_forced_closed_set,1
P14,cls_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,-0.003192139556631446,0.00965933408588171,0.5048296451568604,-20.153778076171875,0.06698870658874512,-6.0,4.875,-1.125,0.8125,teacher_forced_closed_set,1
P14,cls_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,0.005041809752583504,-0.05828816443681717,0.4708559215068817,6.163204193115234,-2.9376935958862305,-7.75,3.75,-4.0,0.4838709677419355,teacher_forced_closed_set,1
P14,cls_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.01927698589861393,0.0613839328289032,0.5306919813156128,-3.538151741027832,-13.954995155334473,-5.625,-1.5,-7.125,-0.26666666666666666,teacher_forced_closed_set,1
P14,cls_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,-0.011599749326705933,-0.0320870615541935,0.4839564859867096,5.440605163574219,0.6318889260292053,-7.25,1.875,-5.375,0.25862068965517243,teacher_forced_closed_set,1
P14,cls_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,-0.029483500868082047,0.023743094876408577,0.5118715167045593,15.866022109985352,-13.59505844116211,-6.125,3.000000238418579,-3.124999761581421,0.48979595729282926,teacher_forced_closed_set,1
P14,cls_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.02021324262022972,-0.0046104383654892445,0.49769479036331177,-44.138519287109375,0.1478148102760315,-6.5,0.0,-6.5,0.0,teacher_forced_closed_set,1
P14,cls_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,-0.02581879310309887,0.04533375799655914,0.522666871547699,10.61385726928711,1.9832688570022583,-7.25,2.5,-4.75,0.3448275862068966,teacher_forced_closed_set,1
