pair_id,objective,margin_kind,image_id,target_hit,proxy_target_gradient_cosine,proxy_target_sign_cosine,proxy_target_sign_agreement,proxy_directional_derivative,target_directional_derivative,target_clean_margin,target_actual_margin_change,target_adversarial_margin,target_gap_closure,decision_score_type,gradient_diagnostics_available
P19,cls_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,nan,nan,nan,nan,nan,-18.375,19.625,1.25,1.0680272108843538,teacher_forced_closed_set,0
P19,cls_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,nan,nan,nan,nan,nan,-18.3125,8.9375,-9.375,0.4880546075085324,teacher_forced_closed_set,0
P19,cls_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,nan,nan,nan,nan,nan,-8.625,7.625,-1.0,0.8840579710144928,teacher_forced_closed_set,0
P19,cls_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,nan,nan,nan,nan,nan,-19.0625,22.0625,3.000000238418579,1.157377049180328,teacher_forced_closed_set,0
P19,cls_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,nan,nan,nan,nan,nan,-11.875,7.5,-4.375,0.631578947368421,teacher_forced_closed_set,0
P19,cls_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,1,nan,nan,nan,nan,nan,-8.25,9.75,1.5,1.1818181818181819,teacher_forced_closed_set,0
P19,cls_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,nan,nan,nan,nan,nan,-15.9375,5.4375,-10.5,0.3411764705882353,teacher_forced_closed_set,0
P19,cls_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,nan,nan,nan,nan,nan,-16.8125,7.0625,-9.75,0.4200743494423792,teacher_forced_closed_set,0
P19,cls_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,nan,nan,nan,nan,nan,-18.375,10.125,-8.25,0.5510204081632653,teacher_forced_closed_set,0
P19,cls_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,nan,nan,nan,nan,nan,-18.3125,8.9375,-9.375,0.4880546075085324,teacher_forced_closed_set,0
P19,cls_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,nan,nan,nan,nan,nan,-8.625,7.5,-1.125,0.8695652173913043,teacher_forced_closed_set,0
P19,cls_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,nan,nan,nan,nan,nan,-19.0625,16.775339126586914,-2.287161111831665,0.8800177902471824,teacher_forced_closed_set,0
P19,cls_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,nan,nan,nan,nan,nan,-11.875,6.5,-5.375,0.5473684210526316,teacher_forced_closed_set,0
P19,cls_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,1,nan,nan,nan,nan,nan,-8.25,9.75,1.5,1.1818181818181819,teacher_forced_closed_set,0
P19,cls_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,nan,nan,nan,nan,nan,-15.9375,5.4375,-10.5,0.3411764705882353,teacher_forced_closed_set,0
P19,cls_only,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,nan,nan,nan,nan,nan,-16.8125,7.0625,-9.75,0.4200743494423792,teacher_forced_closed_set,0
P19,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,1,nan,nan,nan,nan,nan,-18.375,24.25,5.875,1.3197278911564625,teacher_forced_closed_set,0
P19,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,1,nan,nan,nan,nan,nan,-18.3125,20.5625,2.25,1.1228668941979523,teacher_forced_closed_set,0
P19,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,nan,nan,nan,nan,nan,-8.625,9.625,1.0,1.1159420289855073,teacher_forced_closed_set,0
P19,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,1,nan,nan,nan,nan,nan,-19.0625,26.9375,7.875,1.4131147540983606,teacher_forced_closed_set,0
P19,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,nan,nan,nan,nan,nan,-11.875,6.375,-5.5,0.5368421052631579,teacher_forced_closed_set,0
P19,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,1,nan,nan,nan,nan,nan,-8.25,9.125,0.875,1.106060606060606,teacher_forced_closed_set,0
P19,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,nan,nan,nan,nan,nan,-15.9375,10.5625,-5.375,0.6627450980392157,teacher_forced_closed_set,0
P19,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,nan,nan,nan,nan,nan,-16.8125,12.6875,-4.125,0.7546468401486989,teacher_forced_closed_set,0
P19,semantic_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,1,nan,nan,nan,nan,nan,-18.375,21.493022918701172,3.1180219650268555,1.1696883221061862,teacher_forced_closed_set,0
P19,semantic_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,1,nan,nan,nan,nan,nan,-18.3125,20.48112678527832,2.168626546859741,1.1184233056807273,teacher_forced_closed_set,0
P19,semantic_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,nan,nan,nan,nan,nan,-8.625,2.5,-6.125,0.2898550724637681,teacher_forced_closed_set,0
P19,semantic_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,1,nan,nan,nan,nan,nan,-19.0625,23.06198501586914,3.999485492706299,1.2098090500128074,teacher_forced_closed_set,0
P19,semantic_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,nan,nan,nan,nan,nan,-11.875,6.375,-5.5,0.5368421052631579,teacher_forced_closed_set,0
P19,semantic_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,1,nan,nan,nan,nan,nan,-8.25,8.420830726623535,0.17083072662353516,1.0207067547422466,teacher_forced_closed_set,0
P19,semantic_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,nan,nan,nan,nan,nan,-15.9375,10.5625,-5.375,0.6627450980392157,teacher_forced_closed_set,0
P19,semantic_only,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,nan,nan,nan,nan,nan,-16.8125,12.6875,-4.125,0.7546468401486989,teacher_forced_closed_set,0
P19,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,nan,nan,nan,nan,nan,-18.375,14.75,-3.625000238418579,0.8027210884353742,teacher_forced_closed_set,0
P19,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,nan,nan,nan,nan,nan,-18.3125,19.1875,0.875,1.0477815699658704,teacher_forced_closed_set,0
P19,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,1,nan,nan,nan,nan,nan,-8.625,13.75,5.125,1.5942028985507246,teacher_forced_closed_set,0
P19,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,nan,nan,nan,nan,nan,-19.0625,7.9375,-11.125,0.4163934426229508,teacher_forced_closed_set,0
P19,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,nan,nan,nan,nan,nan,-11.875,13.125,1.25,1.105263157894737,teacher_forced_closed_set,0
P19,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,nan,nan,nan,nan,nan,-8.25,8.625,0.375,1.0454545454545454,teacher_forced_closed_set,0
P19,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,nan,nan,nan,nan,nan,-15.9375,-1.875,-17.8125,-0.11764705882352941,teacher_forced_closed_set,0
P19,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,nan,nan,nan,nan,nan,-16.8125,9.5625,-7.25,0.5687732342007435,teacher_forced_closed_set,0
P19,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,nan,nan,nan,nan,nan,-18.375,12.625,-5.75,0.6870748299319728,teacher_forced_closed_set,0
P19,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,nan,nan,nan,nan,nan,-18.3125,18.3125,0.0,1.0,teacher_forced_closed_set,0
P19,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,1,nan,nan,nan,nan,nan,-8.625,12.245625495910645,3.6206257343292236,1.4197826661925386,teacher_forced_closed_set,0
P19,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,nan,nan,nan,nan,nan,-19.0625,7.9375,-11.125,0.4163934426229508,teacher_forced_closed_set,0
P19,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,nan,nan,nan,nan,nan,-11.875,9.5,-2.375,0.8,teacher_forced_closed_set,0
P19,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,nan,nan,nan,nan,nan,-8.25,6.1071977615356445,-2.1428022384643555,0.7402663953376539,teacher_forced_closed_set,0
P19,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,nan,nan,nan,nan,nan,-15.9375,-1.875,-17.8125,-0.11764705882352941,teacher_forced_closed_set,0
P19,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,nan,nan,nan,nan,nan,-16.8125,9.5625,-7.25,0.5687732342007435,teacher_forced_closed_set,0
P19,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,nan,nan,nan,nan,nan,-18.375,7.375,-11.0,0.4013605442176871,teacher_forced_closed_set,0
P19,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,nan,nan,nan,nan,nan,-18.3125,5.9375,-12.375,0.3242320819112628,teacher_forced_closed_set,0
P19,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,nan,nan,nan,nan,nan,-8.625,3.5,-5.125,0.4057971014492754,teacher_forced_closed_set,0
P19,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,nan,nan,nan,nan,nan,-19.0625,9.9375,-9.125,0.521311475409836,teacher_forced_closed_set,0
P19,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,nan,nan,nan,nan,nan,-11.875,10.625,-1.25,0.8947368421052632,teacher_forced_closed_set,0
P19,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,nan,nan,nan,nan,nan,-8.25,1.375,-6.875,0.16666666666666666,teacher_forced_closed_set,0
P19,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,nan,nan,nan,nan,nan,-15.9375,-0.875,-16.8125,-0.054901960784313725,teacher_forced_closed_set,0
P19,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,nan,nan,nan,nan,nan,-16.8125,5.5625,-11.25,0.3308550185873606,teacher_forced_closed_set,0
P19,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,nan,nan,nan,nan,nan,-18.375,7.375,-11.0,0.4013605442176871,teacher_forced_closed_set,0
P19,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,nan,nan,nan,nan,nan,-18.3125,5.9375,-12.375,0.3242320819112628,teacher_forced_closed_set,0
P19,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,nan,nan,nan,nan,nan,-8.625,2.75,-5.875,0.3188405797101449,teacher_forced_closed_set,0
P19,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,nan,nan,nan,nan,nan,-19.0625,9.9375,-9.125,0.521311475409836,teacher_forced_closed_set,0
P19,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,nan,nan,nan,nan,nan,-11.875,7.0,-4.875,0.5894736842105263,teacher_forced_closed_set,0
P19,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,nan,nan,nan,nan,nan,-8.25,1.375,-6.875,0.16666666666666666,teacher_forced_closed_set,0
P19,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,nan,nan,nan,nan,nan,-15.9375,-0.875,-16.8125,-0.054901960784313725,teacher_forced_closed_set,0
P19,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,nan,nan,nan,nan,nan,-16.8125,5.5625,-11.25,0.3308550185873606,teacher_forced_closed_set,0
