pair_id,objective,margin_kind,image_count,target_hits,tasr_percent,untargeted_hits,untargeted_asr_percent,mean_clean_margin,mean_margin_change,mean_adversarial_margin,mean_gap_closure,median_gap_closure,boundary_crossing_count,decision_score_type,gradient_diagnostics_available
P20,cls_only,source_target,8,3,37.5,8,100.0,-8.0,9.40625,1.40625,1.1496633631787105,1.0588151927437641,5,teacher_forced_closed_set,1
P20,cls_only,robust,8,3,37.5,8,100.0,-8.0,6.881059646606445,-1.118940830230713,0.8156966370737876,0.7447145834057693,2,teacher_forced_closed_set,1
P20,semantic_only,source_target,8,5,62.5,7,87.5,-8.0,10.609375,2.609375,1.3445054674268777,1.3948979591836737,7,teacher_forced_closed_set,1
P20,semantic_only,robust,8,5,62.5,7,87.5,-8.0,8.387351989746094,0.38735225796699524,1.0556662301876838,1.1820830596006917,5,teacher_forced_closed_set,1
P20,target_cka_semantic,source_target,8,3,37.5,7,87.5,-8.0,8.578125,0.578125,1.0586812121804967,0.9916666666666667,4,teacher_forced_closed_set,1
P20,target_cka_semantic,robust,8,3,37.5,7,87.5,-8.0,6.739800453186035,-1.2601996660232544,0.8063904972451867,0.8267884893355026,3,teacher_forced_closed_set,1
P20,target_cka_only,source_target,8,0,0.0,4,50.0,-8.0,6.59375,-1.40625,0.8155524176485222,0.9031961178045516,2,teacher_forced_closed_set,1
P20,target_cka_only,robust,8,0,0.0,4,50.0,-8.0,4.773971080780029,-3.22602915763855,0.5528549164693805,0.5205360036147268,0,teacher_forced_closed_set,1
