pair_id,objective,margin_kind,image_id,target_hit,proxy_target_gradient_cosine,proxy_target_sign_cosine,proxy_target_sign_agreement,proxy_directional_derivative,target_directional_derivative,target_clean_margin,target_actual_margin_change,target_adversarial_margin,target_gap_closure,decision_score_type,gradient_diagnostics_available
P11,cls_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.004023958928883076,0.00744047574698925,0.49036723375320435,7.95615291595459,16.470046997070312,-21.203125,1.984375,-19.21875,0.09358879882092852,teacher_forced_closed_set,1
P11,cls_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.005106422118842602,0.004221880808472633,0.4887794852256775,-0.07136619091033936,-13.167289733886719,-17.328125,0.234375,-17.09375,0.013525698827772768,teacher_forced_closed_set,1
P11,cls_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,7.729273056611419e-05,-0.0016227648593485355,0.4858963191509247,5.868863582611084,-6.055744171142578,-7.375,-1.375,-8.75,-0.1864406779661017,teacher_forced_closed_set,1
P11,cls_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.006683331914246082,0.007871417328715324,0.4905798137187958,10.550589561462402,-4.233248710632324,-24.875,3.5546875,-21.3203125,0.14290201005025124,teacher_forced_closed_set,1
P11,cls_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,-0.0037666778080165386,0.0013264919398352504,0.4873511791229248,6.104058265686035,-10.857074737548828,-12.5625,0.5625,-12.0,0.04477611940298507,teacher_forced_closed_set,1
P11,cls_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,-0.004290089011192322,0.00372360460460186,0.48853370547294617,1.828536033630371,19.88849449157715,-12.375,2.625,-9.75,0.21212121212121213,teacher_forced_closed_set,1
P11,cls_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.007379236631095409,-0.0032522622495889664,0.4850924611091614,5.784031391143799,-36.94871139526367,-14.3125,-7.2109375,-21.5234375,-0.50382096069869,teacher_forced_closed_set,1
P11,cls_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,0.0038676017429679632,0.0017035661730915308,0.4875372052192688,1.0749701261520386,19.463876724243164,-14.875,1.0,-13.875,0.06722689075630252,teacher_forced_closed_set,1
P11,cls_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.004027268849313259,0.007157670333981514,0.49022772908210754,7.95615291595459,15.245002746582031,-21.203125,1.984375,-19.21875,0.09358879882092852,teacher_forced_closed_set,1
P11,cls_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.005100942216813564,0.004100678488612175,0.4887197017669678,-0.07136613130569458,-12.850482940673828,-17.328125,0.234375,-17.09375,0.013525698827772768,teacher_forced_closed_set,1
P11,cls_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,0.00012205797247588634,-0.0013534263707697392,0.48602917790412903,5.868863582611084,-5.964982986450195,-7.375,-1.375,-8.75,-0.1864406779661017,teacher_forced_closed_set,1
P11,cls_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.006409354042261839,0.007346208207309246,0.49032074213027954,10.550589561462402,-4.196097373962402,-24.875,3.5546875,-21.3203125,0.14290201005025124,teacher_forced_closed_set,1
P11,cls_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,-0.003861846635118127,0.0012860913993790746,0.4873312711715698,6.104058265686035,-10.870208740234375,-12.5625,0.5625,-12.0,0.04477611940298507,teacher_forced_closed_set,1
P11,cls_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,-0.004125532694160938,0.004612421616911888,0.48897215723991394,1.828535795211792,20.009777069091797,-12.375,2.625,-9.75,0.21212121212121213,teacher_forced_closed_set,1
P11,cls_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.007798006758093834,-0.003063725307583809,0.4851854741573334,5.784032344818115,-38.835296630859375,-14.3125,-7.2109375,-21.5234375,-0.50382096069869,teacher_forced_closed_set,1
P11,cls_only,robust,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,0.003709368873387575,0.0015823638532310724,0.4874774217605591,1.074970006942749,19.21534538269043,-14.875,1.0,-13.875,0.06722689075630252,teacher_forced_closed_set,1
P11,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.004023958928883076,0.00744047574698925,0.49036723375320435,5.13585901260376,-91.71956634521484,-21.203125,1.71875,-19.484375,0.08106116433308769,teacher_forced_closed_set,1
P11,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.005106422118842602,0.004221880808472633,0.4887794852256775,6.1629486083984375,-123.11402893066406,-17.328125,-4.78125,-22.109375,-0.27592425608656446,teacher_forced_closed_set,1
P11,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,7.729273056611419e-05,-0.0016227648593485355,0.4858963191509247,2.1356146335601807,6.305687427520752,-7.375,1.625,-5.75,0.22033898305084745,teacher_forced_closed_set,1
P11,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.006683331914246082,0.007871417328715324,0.4905798137187958,5.74104642868042,-20.791471481323242,-24.875,10.5625,-14.3125,0.42462311557788945,teacher_forced_closed_set,1
P11,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,-0.0037666778080165386,0.0013264919398352504,0.4873511791229248,4.032678127288818,-10.468476295471191,-12.5625,-2.375,-14.9375,-0.1890547263681592,teacher_forced_closed_set,1
P11,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,-0.004290089011192322,0.00372360460460186,0.48853370547294617,2.8374247550964355,-13.34637451171875,-12.375,1.3125,-11.0625,0.10606060606060606,teacher_forced_closed_set,1
P11,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.007379236631095409,-0.0032522622495889664,0.4850924611091614,3.682100772857666,-139.38583374023438,-14.3125,-1.75,-16.0625,-0.1222707423580786,teacher_forced_closed_set,1
P11,semantic_only,source_target,val/n03930630/ILSVRC2012_val_00010012.JPEG,0,0.0038676017429679632,0.0017035661730915308,0.4875372052192688,1.2328168153762817,-10.852592468261719,-14.875,-0.0625,-14.9375,-0.004201680672268907,teacher_forced_closed_set,1
P11,semantic_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.004027268849313259,0.007157670333981514,0.49022772908210754,5.135858535766602,-90.42119598388672,-21.203125,1.71875,-19.484375,0.08106116433308769,teacher_forced_closed_set,1
P11,semantic_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.005100942216813564,0.004100678488612175,0.4887197017669678,6.1629486083984375,-125.11862182617188,-17.328125,-4.78125,-22.109375,-0.27592425608656446,teacher_forced_closed_set,1
P11,semantic_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,0.00012205797247588634,-0.0013534263707697392,0.48602917790412903,2.1356146335601807,6.419281005859375,-7.375,0.75,-6.625,0.1016949152542373,teacher_forced_closed_set,1
P11,semantic_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.006409354042261839,0.007346208207309246,0.49032074213027954,5.7410454750061035,-19.523534774780273,-24.875,10.5625,-14.3125,0.42462311557788945,teacher_forced_closed_set,1
