lambda_prototype,shared_clean_weight,view_consistency_weight,source_image_ids,target_reference_ids,target_reference_valid_count,proxy_target_hit_count,proxy_target_hit_denominator,robust_view_hit_count,robust_view_hit_denominator,proxy_target_probability,proxy_min_text_logit_margin,mean_target_similarity,minimum_target_similarity_gain,mean_source_similarity,minimum_target_source_margin,mean_clean_similarity,minimum_target_clean_margin,prototype_attraction,prototype_separation,prototype_clean_separation,loss_text,loss_prototype,loss_shared_geometry,loss_total,cka_adv_clean_optimized,cosine_adv_view,cka_adv_source,cka_adv_reference,target_cka_gain,source_cka_drop,grad_text_l1,grad_prototype_weighted_l1,grad_component_cosine,linf_float,linf_png,elapsed_seconds,peak_allocated_vram_gb,peak_reserved_vram_gb,target_evaluation_eligible,status,failure_reason,clean_valid_count,targeted_hit_count,tasr_percent,untargeted_hit_count,asr_percent,cross_model_image_count,cka_proxy_target_clean,cka_proxy_target_adversarial,cka_proxy_target_delta,cka_proxy_target_state
0.1,0.0,1.0,"('val/n03930630/ILSVRC2012_val_00025131.JPEG', 'val/n03930630/ILSVRC2012_val_00013435.JPEG', 'val/n03930630/ILSVRC2012_val_00035897.JPEG', 'val/n03930630/ILSVRC2012_val_00026503.JPEG', 'val/n03930630/ILSVRC2012_val_00025354.JPEG', 'val/n03930630/ILSVRC2012_val_00039508.JPEG', 'val/n03930630/ILSVRC2012_val_00037136.JPEG', 'val/n03930630/ILSVRC2012_val_00017708.JPEG')","('train/n03417042/n03417042_10046.JPEG', 'train/n03417042/n03417042_3868.JPEG', 'train/n03417042/n03417042_1031.JPEG', 'train/n03417042/n03417042_2103.JPEG', 'train/n03417042/n03417042_6187.JPEG', 'train/n03417042/n03417042_5236.JPEG', 'train/n03417042/n03417042_11994.JPEG', 'train/n03417042/n03417042_10754.JPEG', 'train/n03417042/n03417042_2667.JPEG', 'train/n03417042/n03417042_1258.JPEG', 'train/n03417042/n03417042_6228.JPEG', 'train/n03417042/n03417042_5505.JPEG', 'train/n03417042/n03417042_11027.JPEG', 'train/n03417042/n03417042_5665.JPEG', 'train/n03417042/n03417042_995.JPEG', 'train/n03417042/n03417042_6884.JPEG', 'train/n03417042/n03417042_4138.JPEG', 'train/n03417042/n03417042_3039.JPEG', 'train/n03417042/n03417042_7633.JPEG', 'train/n03417042/n03417042_1036.JPEG', 'train/n03417042/n03417042_5604.JPEG', 'train/n03417042/n03417042_2025.JPEG', 'train/n03417042/n03417042_10073.JPEG', 'train/n03417042/n03417042_55.JPEG', 'train/n03417042/n03417042_8579.JPEG', 'train/n03417042/n03417042_321.JPEG', 'train/n03417042/n03417042_3287.JPEG', 'train/n03417042/n03417042_6558.JPEG', 'train/n03417042/n03417042_3829.JPEG', 'train/n03417042/n03417042_2137.JPEG', 'train/n03417042/n03417042_10985.JPEG', 'train/n03417042/n03417042_5638.JPEG', 'train/n03417042/n03417042_4876.JPEG', 'train/n03417042/n03417042_2383.JPEG', 'train/n03417042/n03417042_5533.JPEG', 'train/n03417042/n03417042_9238.JPEG', 'train/n03417042/n03417042_11166.JPEG', 'train/n03417042/n03417042_9935.JPEG', 'train/n03417042/n03417042_5631.JPEG', 'train/n03417042/n03417042_10108.JPEG', 'train/n03417042/n03417042_11944.JPEG', 'train/n03417042/n03417042_4728.JPEG', 'train/n03417042/n03417042_7021.JPEG', 'train/n03417042/n03417042_7049.JPEG', 'train/n03417042/n03417042_3916.JPEG', 'train/n03417042/n03417042_10066.JPEG', 'train/n03417042/n03417042_4574.JPEG')",47,8,8,8,8,0.9995788335800171,8.030515670776367,0.9051113128662109,0.209739089012146,0.6226476430892944,0.2462700605392456,0.570049524307251,0.24119460582733154,0.09488869458436966,0.652850329875946,0.6281771063804626,0.001672173268161714,1.3759161233901978,0.010785698890686035,0.15004949271678925,0.470939576625824,0.989214301109314,0.9072732925415039,0.7552363276481628,-0.030183851718902588,0.0927267074584961,0.006342506967484951,0.00016498715558554977,-0.11844897270202637,0.0627451092004776,0.0627451241016388,85.82784750700012,7.1297993659973145,7.634765625,True,ok,,8,0,0.0,4,50.0,8,0.9721988439559937,0.8859152793884277,-0.08628356456756592,0.5971856117248535
0.1,0.01,1.0,"('val/n03930630/ILSVRC2012_val_00025131.JPEG', 'val/n03930630/ILSVRC2012_val_00013435.JPEG', 'val/n03930630/ILSVRC2012_val_00035897.JPEG', 'val/n03930630/ILSVRC2012_val_00026503.JPEG', 'val/n03930630/ILSVRC2012_val_00025354.JPEG', 'val/n03930630/ILSVRC2012_val_00039508.JPEG', 'val/n03930630/ILSVRC2012_val_00037136.JPEG', 'val/n03930630/ILSVRC2012_val_00017708.JPEG')","('train/n03417042/n03417042_10046.JPEG', 'train/n03417042/n03417042_3868.JPEG', 'train/n03417042/n03417042_1031.JPEG', 'train/n03417042/n03417042_2103.JPEG', 'train/n03417042/n03417042_6187.JPEG', 'train/n03417042/n03417042_5236.JPEG', 'train/n03417042/n03417042_11994.JPEG', 'train/n03417042/n03417042_10754.JPEG', 'train/n03417042/n03417042_2667.JPEG', 'train/n03417042/n03417042_1258.JPEG', 'train/n03417042/n03417042_6228.JPEG', 'train/n03417042/n03417042_5505.JPEG', 'train/n03417042/n03417042_11027.JPEG', 'train/n03417042/n03417042_5665.JPEG', 'train/n03417042/n03417042_995.JPEG', 'train/n03417042/n03417042_6884.JPEG', 'train/n03417042/n03417042_4138.JPEG', 'train/n03417042/n03417042_3039.JPEG', 'train/n03417042/n03417042_7633.JPEG', 'train/n03417042/n03417042_1036.JPEG', 'train/n03417042/n03417042_5604.JPEG', 'train/n03417042/n03417042_2025.JPEG', 'train/n03417042/n03417042_10073.JPEG', 'train/n03417042/n03417042_55.JPEG', 'train/n03417042/n03417042_8579.JPEG', 'train/n03417042/n03417042_321.JPEG', 'train/n03417042/n03417042_3287.JPEG', 'train/n03417042/n03417042_6558.JPEG', 'train/n03417042/n03417042_3829.JPEG', 'train/n03417042/n03417042_2137.JPEG', 'train/n03417042/n03417042_10985.JPEG', 'train/n03417042/n03417042_5638.JPEG', 'train/n03417042/n03417042_4876.JPEG', 'train/n03417042/n03417042_2383.JPEG', 'train/n03417042/n03417042_5533.JPEG', 'train/n03417042/n03417042_9238.JPEG', 'train/n03417042/n03417042_11166.JPEG', 'train/n03417042/n03417042_9935.JPEG', 'train/n03417042/n03417042_5631.JPEG', 'train/n03417042/n03417042_10108.JPEG', 'train/n03417042/n03417042_11944.JPEG', 'train/n03417042/n03417042_4728.JPEG', 'train/n03417042/n03417042_7021.JPEG', 'train/n03417042/n03417042_7049.JPEG', 'train/n03417042/n03417042_3916.JPEG', 'train/n03417042/n03417042_10066.JPEG', 'train/n03417042/n03417042_4574.JPEG')",47,8,8,8,8,0.9995721578598022,8.234073638916016,0.9049062132835388,0.16271519660949707,0.6195570230484009,0.21757495403289795,0.5682131052017212,0.18518012762069702,0.09509376436471939,0.651534914970398,0.6276328563690186,0.0017109308391809464,1.3742616176605225,0.017465567216277122,0.1566026657819748,0.5756471753120422,0.9867779612541199,0.883442223072052,0.6600731611251831,-0.12534701824188232,0.116557776927948,0.006342506036162376,0.00016510460409335792,-0.11708485335111618,0.0627451092004776,0.0627451241016388,94.01865152900064,7.144481182098389,7.66796875,True,ok,,8,0,0.0,5,62.5,8,0.9721988439559937,0.8570697903633118,-0.11512905359268188,0.6220186352729797
