pair_id,transition_id,source_human_label,target_human_label,arm,semantic_mode,steps,step_size,rho,semantic_temperature,target_logit_weight,source_logit_weight,proxy_hits,proxy_denominator,tasr_hits,tasr_denominator,tasr_percent,asr_hits,asr_percent,semantic_gap_clean,semantic_gap_adversarial,semantic_gap_gain,effective_lambda,elapsed_seconds
P19,T04,4,7,p19_ext_push125,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.25,8,8,2,8,25.0,4,50.0,-0.015734590590000153,0.0758303627371788,0.09156495332717896,590.3236083984375,586.1601964790025
P19,T04,4,7,p19_ext_push150,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.5,7,8,1,8,12.5,2,25.0,-0.015734590590000153,0.047012872993946075,0.06274746358394623,505.2711486816406,586.7235256570275
P19,T04,4,7,p19_ext_rho035,prototype,50,0.00392156862745098,0.35,0.1,1.0,1.0,8,8,5,8,62.5,6,75.0,-0.015734590590000153,0.10234759747982025,0.1180821880698204,731.8836059570312,587.5361898880219
P19,T04,4,7,p19_ext_rho065,prototype,50,0.00392156862745098,0.65,0.1,1.0,1.0,8,8,5,8,62.5,5,62.5,-0.015734590590000153,0.10472948849201202,0.12046407908201218,1368.137939453125,588.2068847669871
P19,T10,10,3,multi_ext_rho025,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,1,8,12.5,1,12.5,-0.026683926582336426,0.11898311227560043,0.14566704630851746,224.183837890625,624.2034345059656
P19,T10,10,3,multi_ext_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,0,8,0.0,1,12.5,-0.026683926582336426,0.12274704873561859,0.14943097531795502,451.166015625,620.8282993200119
P19,T10,10,3,multi_ext_rho100,multiclass_prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,0,8,0.0,2,25.0,-0.026683926582336426,0.1231473907828331,0.14983132481575012,898.111328125,625.1740424510208
P19,T10,10,3,multi_ext_tau020_rho050,multiclass_prototype,50,0.00392156862745098,0.5,0.2,1.0,1.0,8,8,1,8,12.5,2,25.0,-0.026683926582336426,0.12218163162469864,0.14886555075645447,904.1370849609375,628.8115082090371
P19,T10,10,3,p19_diag_best_small_steps,prototype,100,0.00196078431372549,0.5,0.1,1.0,0.5,8,8,2,8,25.0,2,25.0,-0.02668382227420807,0.07045510411262512,0.09713892638683319,32329.634765625,1344.3563047139905
P19,T10,10,3,p19_diag_best_standard,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,8,8,1,8,12.5,1,12.5,-0.02668382227420807,0.06693586707115173,0.0936196893453598,32368.185546875,756.9634996969835
P19,T10,10,3,p19_diag_weaker_push,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.25,8,8,1,8,12.5,1,12.5,-0.02668382227420807,0.040728725492954254,0.06741254776716232,350353.4375,749.7318497159868
P19,T10,10,3,p19_ext_baseline,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,0,8,0.0,2,25.0,-0.02668382227420807,0.15505877137184143,0.1817425936460495,554.6265258789062,583.912974396022
P19,T10,10,3,p19_ext_push050,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,8,8,1,8,12.5,2,25.0,-0.02668382227420807,0.06705846637487411,0.09374228864908218,32325.603515625,583.5985963839921
P19,T10,10,3,p19_ext_push075,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,1,8,12.5,2,25.0,-0.02668382227420807,0.11495134234428406,0.14163516461849213,3159.12744140625,584.1270749069517
P19,T10,10,3,p19_ext_push125,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.25,8,8,0,8,0.0,2,25.0,-0.02668382227420807,0.14359614253044128,0.17027996480464935,319.1367492675781,586.912475435005
P19,T10,10,3,p19_ext_push150,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.5,8,8,0,8,0.0,1,12.5,-0.02668382227420807,0.11908647418022156,0.14577029645442963,280.3349914550781,586.8585443490301
P19,T10,10,3,p19_ext_rho035,prototype,50,0.00392156862745098,0.35,0.1,1.0,1.0,8,8,1,8,12.5,2,25.0,-0.02668382227420807,0.1527053713798523,0.17938919365406036,388.57373046875,586.2583301569684
P19,T10,10,3,p19_ext_rho065,prototype,50,0.00392156862745098,0.65,0.1,1.0,1.0,8,8,0,8,0.0,2,25.0,-0.02668382227420807,0.1564711183309555,0.18315494060516357,719.3142700195312,592.5726612880244
P19,T10,10,3,p19_layer11_standard,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,8,8,2,8,25.0,2,25.0,-0.002472981810569763,0.007078535854816437,0.0095515176653862,397606.96875,570.8753681870294
P19,T10,10,3,p19_layer15_gate_small,prototype,100,0.00196078431372549,0.5,0.1,1.0,0.5,8,8,1,8,12.5,1,12.5,-0.02668382227420807,0.014934360980987549,0.04161818325519562,32158.990234375,312.38888782903086
P19,T10,10,3,p19_layer15_small_seed43,prototype,100,0.00196078431372549,0.5,0.1,1.0,0.5,8,8,1,8,12.5,1,12.5,-0.02668382227420807,0.07023508846759796,0.09691891074180603,29835.712890625,1147.196319048002
P19,T10,10,3,p19_layer15_small_seed44,prototype,100,0.00196078431372549,0.5,0.1,1.0,0.5,8,8,1,8,12.5,1,12.5,-0.02668382227420807,0.06995731592178345,0.09664113819599152,58905.265625,1140.7869113999768
P19,T10,10,3,p19_layer7_standard,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.5,8,8,0,8,0.0,0,0.0,-0.001141563057899475,0.003284245729446411,0.004425808787345886,722585.0625,554.6193114639609
