pair_id,objective,margin_kind,image_id,target_hit,proxy_target_gradient_cosine,proxy_target_sign_cosine,proxy_target_sign_agreement,proxy_directional_derivative,target_directional_derivative,target_clean_margin,target_actual_margin_change,target_adversarial_margin,target_gap_closure,decision_score_type
P22,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.06980255991220474,0.06604751944541931,0.5330237746238708,-74.0157470703125,-1.422633409500122,-12.5625,11.1875,-1.374999761581421,0.8905472636815921,teacher_forced_closed_set
P22,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.08342484384775162,0.0200892873108387,0.5100446343421936,3.1118083000183105,12.698516845703125,-12.375,6.0,-6.375,0.48484848484848486,teacher_forced_closed_set
P22,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00017708.JPEG,0,-0.37045562267303467,0.054249051958322525,0.5271245241165161,-92.21198272705078,36.12210464477539,-10.375,8.5,-1.875,0.8192771084337349,teacher_forced_closed_set
P22,target_cka_semantic,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.014946570619940758,0.049718331545591354,0.5248591899871826,-34.056983947753906,-8.757759094238281,-14.3125,6.1875,-8.125,0.43231441048034935,teacher_forced_closed_set
P22,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.13906526565551758,0.1096540242433548,0.5548270344734192,-3.959385633468628,-46.84230041503906,-21.203125,15.828125,-5.375,0.7464996315401621,teacher_forced_closed_set
P22,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,-0.18265260756015778,0.09013606607913971,0.5450680255889893,-29.174121856689453,-92.15447998046875,-17.328125,9.828125,-7.5,0.5671776375112714,teacher_forced_closed_set
P22,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,0.021713025867938995,0.0200892873108387,0.5100446343421936,32.09550476074219,4.623539447784424,-7.375,1.125,-6.25,0.15254237288135594,teacher_forced_closed_set
P22,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,-0.04740218073129654,0.008835566230118275,0.5044177770614624,-23.36343765258789,56.14297103881836,-24.875,13.625,-11.25,0.5477386934673367,teacher_forced_closed_set
P22,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,-0.013355148024857044,-0.04803093895316124,0.4759845435619354,69.49020385742188,-1.5854718685150146,-12.5625,7.9375,-4.625,0.6318407960199005,teacher_forced_closed_set
P22,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.08408655971288681,0.020355019718408585,0.510177493095398,2.9909257888793945,12.424728393554688,-12.375,6.0,-6.375,0.48484848484848486,teacher_forced_closed_set
P22,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00017708.JPEG,0,-0.36897173523902893,0.054993100464344025,0.5274965167045593,-93.7220687866211,34.85903549194336,-10.375,3.125,-7.25,0.30120481927710846,teacher_forced_closed_set
P22,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.0146559476852417,0.04842953383922577,0.5242147445678711,-33.49523162841797,-11.541206359863281,-14.3125,6.1875,-8.125,0.43231441048034935,teacher_forced_closed_set
P22,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.13777783513069153,0.11077010631561279,0.5553850531578064,30.214569091796875,69.50786590576172,-21.203125,7.953125,-13.25,0.3750921149594694,teacher_forced_closed_set
P22,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,-0.17266644537448883,0.0908668264746666,0.5454334020614624,-25.66577911376953,37.90743637084961,-17.328125,12.328125,-5.0,0.7114517583408476,teacher_forced_closed_set
P22,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,0.01560276746749878,0.01941167376935482,0.5097058415412903,60.24685287475586,3.699291706085205,-7.375,2.625,-4.75,0.3559322033898305,teacher_forced_closed_set
P22,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,-0.04640104994177818,0.008596408180892467,0.504298210144043,10.855020523071289,19.485246658325195,-24.875,12.875,-12.0,0.5175879396984925,teacher_forced_closed_set
P22,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.06980255991220474,0.06604751944541931,0.5330237746238708,-79.93504333496094,0.3655436038970947,-12.5625,4.1875,-8.375,0.3333333333333333,teacher_forced_closed_set
P22,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.08342484384775162,0.0200892873108387,0.5100446343421936,4.660220623016357,59.497772216796875,-12.375,1.875,-10.5,0.15151515151515152,teacher_forced_closed_set
P22,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00017708.JPEG,0,-0.37045562267303467,0.054249051958322525,0.5271245241165161,-14.606008529663086,-35.921287536621094,-10.375,5.125,-5.25,0.4939759036144578,teacher_forced_closed_set
P22,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.014946570619940758,0.049718331545591354,0.5248591899871826,16.010236740112305,57.8616943359375,-14.3125,3.25,-11.0625,0.22707423580786026,teacher_forced_closed_set
P22,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.13906526565551758,0.1096540242433548,0.5548270344734192,30.101863861083984,68.91287994384766,-21.203125,7.953125,-13.25,0.3750921149594694,teacher_forced_closed_set
P22,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,-0.18265260756015778,0.09013606607913971,0.5450680255889893,-25.228919982910156,37.866371154785156,-17.328125,9.953125,-7.375,0.5743913435527502,teacher_forced_closed_set
P22,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,0.021713025867938995,0.0200892873108387,0.5100446343421936,60.28752136230469,3.5918424129486084,-7.375,2.25,-5.125,0.3050847457627119,teacher_forced_closed_set
P22,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,-0.04740218073129654,0.008835566230118275,0.5044177770614624,11.01517105102539,20.607561111450195,-24.875,12.875,-12.0,0.5175879396984925,teacher_forced_closed_set
P22,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,-0.013355148024857044,-0.04803093895316124,0.4759845435619354,71.73019409179688,0.11160969734191895,-12.5625,4.1875,-8.375,0.3333333333333333,teacher_forced_closed_set
P22,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,0.08408655971288681,0.020355019718408585,0.510177493095398,4.5349836349487305,59.20002746582031,-12.375,1.875,-10.5,0.15151515151515152,teacher_forced_closed_set
P22,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00017708.JPEG,0,-0.36897173523902893,0.054993100464344025,0.5274965167045593,-15.009684562683105,-35.51750946044922,-10.375,5.125,-5.25,0.4939759036144578,teacher_forced_closed_set
P22,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.0146559476852417,0.04842953383922577,0.5242147445678711,16.320568084716797,57.97892379760742,-14.3125,3.25,-11.0625,0.22707423580786026,teacher_forced_closed_set
