pair_id,objective,margin_kind,image_id,target_hit,proxy_target_gradient_cosine,proxy_target_sign_cosine,proxy_target_sign_agreement,proxy_directional_derivative,target_directional_derivative,target_clean_margin,target_actual_margin_change,target_adversarial_margin,target_gap_closure,decision_score_type
P20,target_cka_semantic,robust,val/n03930630/ILSVRC2012_val_00049612.JPEG,0,0.038637615740299225,0.007932079955935478,0.5039660334587097,-4.459498405456543,9.093918800354004,-9.125,8.09819507598877,-1.0268052816390991,0.8874734329850706,teacher_forced_closed_set
P20,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.06108137592673302,0.038278598338365555,0.519139289855957,-118.20256042480469,-15.563240051269531,-6.375,6.75,0.375,1.0588235294117647,teacher_forced_closed_set
P20,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00035897.JPEG,0,0.017648043110966682,0.03903593122959137,0.5195179581642151,3.153780698776245,1.9714385271072388,-9.375,5.625,-3.75,0.6,teacher_forced_closed_set
P20,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00026503.JPEG,0,0.007577450014650822,0.011931337416172028,0.5059656500816345,188.51333618164062,68.8591537475586,-5.0,1.875,-3.125,0.375,teacher_forced_closed_set
P20,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00025354.JPEG,0,0.00797445047646761,-0.007174746599048376,0.49641263484954834,8.612106323242188,-4.33984899520874,-10.5,3.25,-7.25,0.30952380952380953,teacher_forced_closed_set
P20,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00039508.JPEG,0,0.048900775611400604,0.014283059164881706,0.5071415305137634,7.237365245819092,6.554120063781738,-8.5,9.5,1.0,1.1176470588235294,teacher_forced_closed_set
P20,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00037136.JPEG,0,-0.027881626039743423,-0.015213118866086006,0.492393434047699,-15.845137596130371,11.516417503356934,-6.25,3.25,-3.0,0.52,teacher_forced_closed_set
P20,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00017708.JPEG,0,0.0016721386928111315,0.030226940289139748,0.5151134729385376,28.425676345825195,0.06865286827087402,-9.625,7.5,-2.125,0.7792207792207793,teacher_forced_closed_set
P20,target_cka_only,source_target,val/n03930630/ILSVRC2012_val_00049612.JPEG,1,0.037751633673906326,0.008237671107053757,0.5041188597679138,16.066761016845703,11.142807006835938,-9.125,10.5,1.375,1.1506849315068493,teacher_forced_closed_set
P20,target_cka_only,robust,val/n03930630/ILSVRC2012_val_00015879.JPEG,0,0.060974884778261185,0.038092583417892456,0.5190463066101074,-117.88890838623047,-15.501687049865723,-6.375,2.999999761581421,-3.375000238418579,0.47058819789512485,teacher_forced_closed_set
