pair_id,transition_id,batch_index,image_index,generation_target_hit,clean_source_target_margin,adversarial_source_target_margin,clean_robust_margin,adversarial_robust_margin,clean_target_probability,adversarial_target_probability,clean_target_rank,adversarial_target_rank,clean_closedset_entropy,adversarial_closedset_entropy,source_target_gap_closure,robust_gap_closure
P16,T01,1,2,1,-21.75,15.875,-21.75,13.75,3.581747953784742e-10,0.9999973773956299,7.0,1.0,2.2174222635840124e-07,4.098805948160589e-05,1.7298850574712643,1.632183908045977
P16,T01,1,3,1,-20.0,22.75,-20.0,20.125,2.061153470123145e-09,1.0,7.0,1.0,1.969167442439357e-06,8.434876974661165e-08,2.1375,2.00625
P16,T01,1,4,0,-22.625,-21.625,-22.625,-21.625,1.493094675675266e-10,4.05865202557365e-10,5.0,5.0,1.1312342707014977e-07,2.652192563346034e-07,0.04419889502762431,0.04419889502762431
P16,T01,1,5,1,-23.75,20.5,-23.75,17.125,4.8473686869998645e-11,1.0,7.0,1.0,5.17106002462242e-08,1.1366432772774715e-06,1.8631578947368421,1.7210526315789474
P16,T01,1,6,1,-20.625,11.0,-20.625,9.875,1.1032560420787263e-09,0.9998871088027954,6.0,1.0,6.114183861427591e-07,0.0013351867673918605,1.5333333333333334,1.4787878787878788
P16,T01,1,7,1,-20.0,19.25,-20.0,16.125,2.06115369216775e-09,0.9999998807907104,5.0,1.0,1.1275122915321845e-06,3.5880609630112303e-06,1.9625,1.80625
P16,T01,2,0,1,-23.125,13.375,-23.125,9.25,9.056076721858375e-11,0.9998881816864014,5.0,1.0,5.974417405241184e-08,0.0012026793556287885,1.5783783783783785,1.4
P16,T01,2,1,0,-20.0,-13.125,-20.0,-13.125,2.06115369216775e-09,1.994625108636683e-06,5.0,6.0,1.208832259180781e-06,0.0006610793061554432,0.34375,0.34375
P16,T01,2,2,1,-25.25,15.625,-25.25,13.875,1.0815941892117209e-11,0.9999980926513672,7.0,1.0,1.2608452948370541e-08,3.0280873033916578e-05,1.618811881188119,1.5495049504950495
P16,T01,2,3,0,-25.25,-8.375,-25.25,-8.375,1.0815941892117209e-11,0.00023007883282843977,6.0,4.0,9.131361444758568e-09,0.01836715079843998,0.6683168316831684,0.6683168316831684
P16,T01,2,4,1,-20.625,7.25,-20.625,6.75,1.1032560420787263e-09,0.9956900477409363,5.0,1.0,6.728654398102663e-07,0.03568929061293602,1.3515151515151516,1.3272727272727274
P16,T01,2,5,1,-22.5,11.125,-22.5,8.875,1.6918980105806725e-10,0.9994766116142273,7.0,1.0,1.363691950473367e-07,0.0054249512031674385,1.4944444444444445,1.3944444444444444
P16,T01,2,6,1,-18.75,10.25,-18.75,7.875,7.194131068644083e-09,0.9990882873535156,5.0,1.0,4.492392690735869e-06,0.00898103415966034,1.5466666666666666,1.42
P16,T01,2,7,0,-21.375,-16.5,-21.375,-16.5,5.211412412720051e-10,6.825593601433866e-08,5.0,6.0,2.9597285333693435e-07,2.2938347683520988e-05,0.22807017543859648,0.22807017543859648
P16,T01,3,0,0,-21.125,-6.5,-21.125,-6.5,6.691586174056852e-10,0.0015011628856882453,6.0,2.0,5.779860998700315e-07,0.01143288891762495,0.6923076923076923,0.6923076923076923
P16,T01,3,1,0,-24.125,-16.375,-24.125,-16.375,3.3315444153414475e-11,7.734409024351407e-08,5.0,7.0,2.7845324268582772e-08,2.5974837626563385e-05,0.32124352331606215,0.32124352331606215
P16,T01,3,2,0,-23.625,-3.125,-23.625,-3.125,5.4927885156930145e-11,0.042074743658304214,7.0,2.0,7.131246348990317e-08,0.177784264087677,0.8677248677248677,0.8677248677248677
P16,T01,3,3,0,-17.625,-14.25,-17.625,-14.25,2.215947247918848e-08,6.475894451796194e-07,5.0,5.0,1.4426450434257276e-05,0.0001267940242541954,0.19148936170212766,0.19148936170212766
P16,T01,3,4,0,-15.375,0.8750001192092896,-15.375,-0.375,2.1024223428867117e-07,0.1786215752363205,5.0,2.0,7.667831232538447e-05,2.0001068115234375,1.0569105768591407,0.975609756097561
P16,T01,3,5,0,-19.25,-12.375,-19.25,-12.375,4.363461592049589e-09,4.222830284561496e-06,6.0,2.0,2.714846459639375e-06,6.869737262604758e-05,0.35714285714285715,0.35714285714285715
P16,T01,3,6,1,-22.0,25.25,-22.0,21.0,2.789468100949932e-10,1.0,7.0,1.0,2.40579737464941e-07,2.8402105556324386e-08,2.147727272727273,1.9545454545454546
P16,T01,3,7,1,-23.625,13.5,-23.625,11.125,5.4927885156930145e-11,0.9999651908874512,6.0,1.0,4.36530740444141e-08,0.0004533455357886851,1.5714285714285714,1.470899470899471
P16,T01,4,0,1,-24.625,18.875,-24.625,16.875,2.020683967374204e-11,0.9999998807907104,5.0,1.0,1.868311372277276e-08,1.7909904954649392e-06,1.766497461928934,1.6852791878172588
P16,T01,4,1,0,-23.125,-8.125,-23.125,-8.125,9.056076721858375e-11,0.00029564634314738214,5.0,3.0,7.058663697989687e-08,0.012341824360191822,0.6486486486486487,0.6486486486486487
P16,T01,4,2,0,-21.5,2.25,-21.5,0.25,4.5990553032559944e-10,0.5243566632270813,5.0,1.0,2.6781515316542936e-07,0.9379889369010925,1.1046511627906976,1.0116279069767442
P16,T01,4,3,0,-21.625,-7.625,-21.625,-7.625,4.05865202557365e-10,0.0004839281609747559,5.0,5.0,2.8157776910120447e-07,0.06125427037477493,0.6473988439306358,0.6473988439306358
P16,T01,4,4,0,-21.125,-5.0,-21.125,-5.0,6.691586174056852e-10,0.0066917454823851585,6.0,2.0,4.661448258502787e-07,0.042043667286634445,0.7633136094674556,0.7633136094674556
P16,T01,4,5,1,-23.625,18.75,-23.625,16.375,5.4927885156930145e-11,0.9999998807907104,5.0,1.0,4.071182857501299e-08,3.667625605885405e-06,1.7936507936507937,1.693121693121693
P16,T01,4,6,0,-24.0,-19.25,-24.0,-19.25,3.775134371775124e-11,4.363462036138799e-09,5.0,5.0,3.5022715394461557e-08,1.3241058240964776e-06,0.19791666666666666,0.19791666666666666
P16,T01,4,7,1,-20.25,1.125,-20.25,1.125,1.605228061585251e-09,0.7476398944854736,5.0,1.0,7.077819645928685e-07,0.6173017621040344,1.0555555555555556,1.0555555555555556
P16,T01,5,0,1,-20.125,18.5,-20.125,16.0,1.8189616479702408e-09,0.9999996423721313,6.0,1.0,8.06692128207942e-07,5.20463891007239e-06,1.9192546583850931,1.795031055900621
P16,T01,5,1,0,-25.75,-21.875,-25.75,-21.875,6.5602002996545394e-12,3.16088155649652e-10,6.0,5.0,7.088705178404098e-09,1.5209505477287166e-07,0.15048543689320387,0.15048543689320387
P16,T01,5,2,1,-23.125,0.75,-23.125,0.5,9.056076721858375e-11,0.4545414447784424,5.0,1.0,6.207019254134138e-08,1.264830231666565,1.0324324324324323,1.0216216216216216
P16,T01,5,3,0,-20.75,-0.375,-20.75,-0.375,9.736200734522527e-10,0.4069575369358063,6.0,2.0,4.109081146452809e-07,0.6843506693840027,0.9819277108433735,0.9819277108433735
P16,T01,5,4,0,-23.375,-12.75,-23.375,-12.75,7.052879807956103e-11,2.9021414320595795e-06,5.0,7.0,6.697804622035619e-08,0.0007501983200199902,0.45454545454545453,0.45454545454545453
P16,T01,5,5,1,-24.375,15.0,-24.375,12.625,2.5946094231454886e-11,0.999995231628418,5.0,1.0,1.8936013645998173e-08,6.998367462074384e-05,1.6153846153846154,1.5179487179487179
P16,T01,5,6,0,-21.625,-13.625,-21.625,-13.625,4.05865202557365e-10,1.2098396382498322e-06,5.0,6.0,3.18488503125991e-07,0.000303097243886441,0.3699421965317919,0.3699421965317919
P16,T01,5,7,1,-13.875,13.75,-13.875,11.0,9.42226165534521e-07,0.9999629259109497,6.0,1.0,0.000273923302302137,0.000478028116049245,1.990990990990991,1.7927927927927927
P16,T01,6,0,1,-16.5,11.25,-16.5,9.25,6.825594311976602e-08,0.999783456325531,6.0,1.0,2.1782749172416516e-05,0.0024265155661851168,1.6818181818181819,1.5606060606060606
P16,T01,6,1,1,-21.125,11.75,-21.125,9.25,6.691586174056852e-10,0.999687910079956,6.0,1.0,4.567656617382454e-07,0.003424430964514613,1.5562130177514792,1.4378698224852071
P16,T02,0,0,0,-26.125,-23.625,-26.125,-23.625,4.508755348242577e-12,5.4927885156930145e-11,5.0,5.0,4.051586177666877e-09,3.176424456796667e-08,0.09569377990430622,0.09569377990430622
P16,T02,0,1,0,-24.75,-19.25,-24.75,-19.25,1.783247334519178e-11,4.363462036138799e-09,3.0,4.0,6.897960425078509e-09,7.189048574218759e-07,0.2222222222222222,0.2222222222222222
P16,T02,0,2,0,-25.0,-21.375,-25.0,-21.375,1.3887943746404563e-11,5.211412412720051e-10,5.0,5.0,6.616187597785483e-09,2.3637139179299993e-07,0.145,0.145
P16,T02,0,3,0,-22.625,0.25,-22.625,-4.125,1.493094675675266e-10,0.011171305552124977,5.0,6.0,6.144448150280368e-08,1.078831672668457,1.011049723756906,0.8176795580110497
P16,T02,0,4,0,-23.875,-21.75,-23.875,-21.75,4.2777878461741636e-11,3.581747953784742e-10,4.0,4.0,1.8548668379025912e-08,1.0047740062191224e-07,0.08900523560209424,0.08900523560209424
P16,T02,0,5,0,-25.5,-20.5,-25.5,-20.5,8.423463315754276e-12,1.2501528701136522e-09,5.0,3.0,4.8802433205707985e-09,6.046245459856436e-08,0.19607843137254902,0.19607843137254902
P16,T02,0,6,0,-25.25,-23.75,-25.25,-23.75,1.0815941892117209e-11,4.8473686869998645e-11,5.0,5.0,1.0795226934590119e-08,2.381999308909144e-08,0.0594059405940594,0.0594059405940594
P16,T02,0,7,0,-25.625,-24.5,-25.625,-24.5,7.433680407342713e-12,2.2897348947448215e-11,5.0,5.0,3.902950407308481e-09,8.524880357185793e-09,0.04390243902439024,0.04390243902439024
P16,T02,1,0,0,-26.0,-23.0,-26.0,-23.0,5.1090889331695255e-12,1.0261879540562902e-10,5.0,5.0,3.828727113130981e-09,3.9888593761361335e-08,0.11538461538461539,0.11538461538461539
P16,T02,1,1,0,-25.125,-21.5,-25.125,-21.5,1.2256067688509731e-11,4.5990553032559944e-10,5.0,5.0,7.836516324744025e-09,1.6684806780631334e-07,0.14427860696517414,0.14427860696517414
P16,T02,1,2,0,-24.125,-16.75,-24.125,-16.75,3.3315444153414475e-11,5.315784434856141e-08,4.0,2.0,1.2055797249388434e-08,1.3934787830294226e-06,0.30569948186528495,0.30569948186528495
P16,T02,1,3,0,-25.625,-23.5,-25.625,-23.5,7.433680407342713e-12,6.22414481066258e-11,5.0,4.0,3.364353240442597e-09,2.466378745680231e-08,0.08292682926829269,0.08292682926829269
P16,T02,1,4,0,-24.375,-16.875,-24.375,-16.875,2.5946094231454886e-11,4.691156263447738e-08,5.0,6.0,1.2964301632223396e-08,2.5501558411633596e-05,0.3076923076923077,0.3076923076923077
P16,T02,1,5,0,-21.0,-16.625,-21.0,-16.625,7.582560135332983e-10,6.023567067359181e-08,5.0,5.0,3.5641750173454056e-07,1.9839028027490713e-05,0.20833333333333334,0.20833333333333334
P16,T02,1,6,0,-24.625,-22.625,-24.625,-22.625,2.020683967374204e-11,1.493094675675266e-10,3.0,4.0,8.097383208394149e-09,5.22393648338948e-08,0.08121827411167512,0.08121827411167512
P16,T02,1,7,0,-26.25,-20.25,-26.25,-20.25,3.978962558742749e-12,1.605228061585251e-09,5.0,5.0,3.0060016698030267e-09,4.633521655250661e-07,0.22857142857142856,0.22857142857142856
P16,T02,2,0,0,-24.875,-22.5,-24.875,-22.5,1.573710259328287e-11,1.6918980105806725e-10,4.0,5.0,6.619079506720027e-09,5.86244119915591e-08,0.09547738693467336,0.09547738693467336
P16,T02,2,1,0,-25.25,-20.0,-25.25,-20.0,1.0815941892117209e-11,2.06115369216775e-09,5.0,4.0,5.03718622368865e-09,4.492221705731936e-07,0.2079207920792079,0.2079207920792079
P16,T02,2,2,0,-25.75,-25.125,-25.75,-25.125,6.5602002996545394e-12,1.2256067688509731e-11,5.0,4.0,5.058319096917785e-09,5.141687964282937e-09,0.024271844660194174,0.024271844660194174
P16,T02,2,3,0,-26.25,-25.875,-26.25,-25.875,3.978962558742749e-12,5.7893564074651405e-12,5.0,5.0,3.6239624634504253e-09,3.1321145677054574e-09,0.014285714285714285,0.014285714285714285
P16,T02,2,4,0,-24.875,-19.25,-24.875,-19.25,1.573710259328287e-11,4.363461592049589e-09,5.0,4.0,9.802561429239631e-09,1.5795936860740767e-06,0.22613065326633167,0.22613065326633167
P16,T02,2,5,0,-23.125,-17.125,-23.125,-17.125,9.056076721858375e-11,3.653480007415055e-08,6.0,5.0,3.672440129776078e-08,9.774438694876153e-06,0.2594594594594595,0.2594594594594595
P16,T02,2,6,0,-26.0,-24.875,-26.0,-24.875,5.1090889331695255e-12,1.573710259328287e-11,5.0,5.0,3.5871721149050018e-09,9.517822974203227e-09,0.04326923076923077,0.04326923076923077
P16,T02,2,7,0,-25.875,-22.125,-25.875,-22.125,5.7893564074651405e-12,2.4616969573898473e-10,5.0,4.0,2.9855220518015813e-09,5.4549275319004664e-08,0.14492753623188406,0.14492753623188406
P16,T02,3,0,0,-24.875,-20.75,-24.875,-20.75,1.573710259328287e-11,9.736200734522527e-10,5.0,3.0,5.35694466563541e-09,6.298020593931142e-08,0.1658291457286432,0.1658291457286432
P16,T02,3,1,0,-25.75,-22.0,-25.75,-22.0,6.5602002996545394e-12,2.789468100949932e-10,5.0,4.0,4.459578484272697e-09,8.490383862636008e-08,0.14563106796116504,0.14563106796116504
P16,T02,3,2,0,-25.0,-24.5,-25.0,-24.5,1.3887943746404563e-11,2.2897348947448215e-11,5.0,5.0,5.882903941767381e-09,9.814302259769647e-09,0.02,0.02
P16,T02,3,3,0,-24.5,-23.0,-24.5,-23.0,2.2897348947448215e-11,1.0261879540562902e-10,5.0,5.0,1.0107282122362449e-08,3.9680195129676576e-08,0.061224489795918366,0.061224489795918366
P16,T02,3,4,0,-25.0,-16.125,-25.0,-16.125,1.3887943746404563e-11,9.931192579415438e-08,5.0,3.0,6.103108241006794e-09,5.532525392482057e-06,0.355,0.355
P16,T02,3,5,0,-25.125,-15.5,-25.125,-15.5,1.2256067688509731e-11,1.8553909342244879e-07,5.0,2.0,5.817801351781782e-09,3.3605790576984873e-06,0.38308457711442784,0.38308457711442784
P16,T02,3,6,0,-25.5,-24.125,-25.5,-24.125,8.423463315754276e-12,3.3315444153414475e-11,5.0,3.0,3.8116145795186185e-09,1.4515445734275545e-08,0.05392156862745098,0.05392156862745098
P16,T02,3,7,0,-26.375,-22.375,-26.375,-22.375,3.511422055901825e-12,1.917171560394948e-10,5.0,4.0,2.461231662920227e-09,5.794547064397193e-08,0.15165876777251186,0.15165876777251186
P16,T02,4,0,0,-26.0,-25.375,-26.0,-25.375,5.1090889331695255e-12,9.545034901359273e-12,5.0,5.0,4.296031530515165e-09,5.870673280838901e-09,0.02403846153846154,0.02403846153846154
P16,T02,4,1,0,-24.25,-21.625,-24.25,-21.625,2.940077695190446e-11,4.05865202557365e-10,5.0,4.0,1.4688643190652328e-08,1.9773996484673262e-07,0.10824742268041238,0.10824742268041238
P16,T02,4,2,0,-23.25,-12.375,-23.25,-12.375,7.99195987166712e-11,4.2226970435876865e-06,5.0,4.0,3.5350716132143134e-08,0.00046790300984866917,0.46774193548387094,0.46774193548387094
P16,T02,4,3,0,-25.5,-20.25,-25.5,-20.25,8.423463315754276e-12,1.605228061585251e-09,5.0,4.0,5.2936437455741725e-09,4.398694954943494e-07,0.20588235294117646,0.20588235294117646
P16,T02,4,4,0,-23.375,-1.2500001192092896,-23.375,-1.6250001192092896,7.052879807956103e-11,0.04362260550260544,5.0,7.0,2.6743268932705178e-08,2.0174672603607178,0.9465240590712604,0.9304812783225972
P16,T02,4,5,0,-25.875,-23.875,-25.875,-23.875,5.7893564074651405e-12,4.2777878461741636e-11,4.0,5.0,3.4634692891444274e-09,1.872538213376629e-08,0.07729468599033816,0.07729468599033816
P16,T02,4,6,0,-24.25,-25.5,-24.25,-25.5,2.940077695190446e-11,8.423463315754276e-12,3.0,5.0,1.1335951732860394e-08,5.260701207987495e-09,-0.05154639175257732,-0.05154639175257732
P16,T02,4,7,0,-25.0,-19.375,-25.0,-19.375,1.3887943746404563e-11,3.850741947530878e-09,3.0,4.0,6.347651293481249e-09,1.0299482937625726e-06,0.225,0.225
P16,T02,5,0,0,-24.75,-13.375,-24.75,-13.375,1.783247334519178e-11,1.5534977819697815e-06,3.0,2.0,7.2588557387121e-09,2.268321259180084e-05,0.4595959595959596,0.4595959595959596
P16,T02,5,1,0,-25.25,-24.5,-25.25,-24.5,1.0815941892117209e-11,2.2897348947448215e-11,5.0,4.0,5.848385331574946e-09,9.478874574142537e-09,0.0297029702970297,0.0297029702970297
P16,T02,5,2,0,-24.25,-14.75,-24.25,-14.75,2.940077695190446e-11,3.927856084828818e-07,5.0,3.0,1.4262540481979613e-08,2.875154314097017e-05,0.3917525773195876,0.3917525773195876
P16,T02,5,3,0,-25.0,-22.25,-25.0,-22.25,1.3887943746404563e-11,2.1724400056655213e-10,4.0,3.0,6.31687502306022e-09,2.968151946447506e-08,0.11,0.11
P16,T02,5,4,0,-25.5,-19.625,-25.5,-19.625,8.423463315754276e-12,2.998960857425459e-09,5.0,4.0,4.040392020954187e-09,7.2884932933448e-07,0.23039215686274508,0.23039215686274508
P16,T02,5,5,0,-25.0,-21.875,-25.0,-21.875,1.3887943746404563e-11,3.16088155649652e-10,4.0,4.0,6.658482654131603e-09,9.799207845162528e-08,0.125,0.125
P16,T02,5,6,0,-25.5,-23.375,-25.5,-23.375,8.423463315754276e-12,7.052879807956103e-11,5.0,5.0,4.9051878114880765e-09,3.7585508039228444e-08,0.08333333333333333,0.08333333333333333
P16,T02,5,7,0,-23.375,-17.875,-23.375,-17.875,7.052879807956103e-11,1.72578236146137e-08,4.0,5.0,2.8106985183740107e-08,6.9405541580636054e-06,0.23529411764705882,0.23529411764705882
P16,T02,6,0,0,-25.75,-19.0,-25.75,-19.0,6.5602002996545394e-12,5.602796449011294e-09,5.0,4.0,5.585950368924841e-09,8.141848297782417e-07,0.2621359223300971,0.2621359223300971
P16,T02,6,1,0,-24.75,-20.5,-24.75,-20.5,1.783247334519178e-11,1.2501528701136522e-09,5.0,5.0,7.238682542265451e-09,4.064678478243877e-07,0.1717171717171717,0.1717171717171717
P16,T03,0,0,0,-20.0,-0.5,-20.0,-2.375,2.06115369216775e-09,0.07100138813257217,7.0,3.0,8.149265227075375e-07,0.8482311367988586,0.975,0.88125
P16,T03,0,1,1,-22.75,7.25,-22.75,3.0,1.3176514046531196e-10,0.9095409512519836,8.0,1.0,8.072654367197174e-08,0.40518832206726074,1.3186813186813187,1.1318681318681318
P16,T03,0,2,0,-16.375,0.5,-16.375,-1.25,7.734404050552257e-08,0.19181016087532043,8.0,2.0,3.5300454328535125e-05,0.9563128352165222,1.0305343511450382,0.9236641221374046
P16,T03,0,3,0,-24.875,-22.75,-24.875,-22.75,1.573710259328287e-11,1.3176514046531196e-10,8.0,8.0,9.300115344501592e-09,4.894567950941564e-08,0.08542713567839195,0.08542713567839195
P16,T03,0,4,0,-22.25,-11.625,-22.25,-11.625,2.1724400056655213e-10,8.939317012846004e-06,7.0,3.0,1.0537906547369857e-07,0.0006436301628127694,0.47752808988764045,0.47752808988764045
P16,T03,0,5,0,-25.0,-7.5,-25.0,-7.5,1.3887943746404563e-11,0.0005527229513972998,7.0,2.0,7.325374973277121e-09,0.005797631572932005,0.7,0.7
P16,T03,0,6,0,-26.5,-0.25,-26.5,-0.25,3.098819161342914e-12,0.43023160099983215,6.0,2.0,2.517236863397443e-09,0.7726797461509705,0.9905660377358491,0.9905660377358491
P16,T03,0,7,1,-21.5,16.0,-21.5,15.0,4.5990553032559944e-10,0.9999986886978149,8.0,1.0,2.397632101747149e-07,2.193552973039914e-05,1.744186046511628,1.697674418604651
P16,T03,1,0,1,-25.125,7.75,-25.125,4.75,1.2256067688509731e-11,0.9881061315536499,6.0,1.0,7.274186142325334e-09,0.0771489143371582,1.308457711442786,1.1890547263681592
P16,T03,1,1,0,-25.5,-2.875,-25.5,-11.25,8.423463315754276e-12,1.3000763829040807e-05,6.0,7.0,5.245708312173747e-09,0.005116788204759359,0.8872549019607843,0.5588235294117647
P16,T03,1,2,1,-20.125,4.5,-20.125,4.5,1.8189616479702408e-09,0.9866248369216919,8.0,1.0,6.329273674055003e-07,0.080171599984169,1.2236024844720497,1.2236024844720497
P16,T03,1,3,0,-26.0,-15.0,-26.0,-15.0,5.1090889331695255e-12,3.0589922062063124e-07,8.0,6.0,3.4100431367534156e-09,0.00013714451051782817,0.4230769230769231,0.4230769230769231
P16,T03,1,4,0,-20.25,-10.625,-20.25,-10.625,1.605228061585251e-09,2.429253436275758e-05,7.0,4.0,7.585529147036141e-07,0.003537593176588416,0.47530864197530864,0.47530864197530864
P16,T03,1,5,0,-25.375,-9.75,-25.375,-9.75,9.545034901359273e-12,5.564742968999781e-05,6.0,8.0,6.642641547927042e-09,0.20127014815807343,0.6157635467980296,0.6157635467980296
P16,T03,1,6,1,-26.125,7.875,-26.125,1.25,4.508755348242577e-12,0.7743085622787476,6.0,1.0,3.5426444000563606e-09,0.560679018497467,1.3014354066985645,1.0478468899521531
P16,T03,1,7,0,-24.5,-7.0,-24.5,-7.0,2.2897348947448215e-11,0.0008439789526164532,6.0,7.0,1.4448855445436948e-08,0.36152487993240356,0.7142857142857143,0.7142857142857143
P16,T03,2,0,0,-21.0,0.125,-21.0,-1.1249998807907104,7.582560135332983e-10,0.08310075104236603,7.0,6.0,2.4260671693809854e-07,2.111737012863159,1.005952380952381,0.9464285771052042
P16,T03,2,1,1,-26.75,5.25,-26.75,3.875,2.413362912290218e-12,0.9599621295928955,7.0,1.0,2.165756463057278e-09,0.21901419758796692,1.1962616822429906,1.144859813084112
P16,T03,2,2,0,-17.125,-15.25,-17.125,-15.25,3.653478231058216e-08,2.3823534434086469e-07,8.0,7.0,1.7113861758843996e-05,9.971961117116734e-05,0.10948905109489052,0.10948905109489052
P16,T03,2,3,0,-25.875,-13.25,-25.875,-13.25,5.7893564074651405e-12,1.7603349533601431e-06,6.0,3.0,4.369272055271267e-09,9.455515828449279e-05,0.48792270531400966,0.48792270531400966
P16,T03,2,4,0,-25.625,-17.375,-25.625,-17.375,7.433680407342713e-12,2.8453325029431653e-08,7.0,7.0,5.660514723615506e-09,1.2185827472421806e-05,0.32195121951219513,0.32195121951219513
P16,T03,2,5,0,-25.125,1.5,-25.125,1.5,1.2256067688509731e-11,0.7874261140823364,6.0,1.0,8.063357981313857e-09,0.6705428957939148,1.0597014925373134,1.0597014925373134
P16,T03,2,6,0,-23.0,-14.5,-23.0,-14.5,1.0261879540562902e-10,5.043331725573807e-07,8.0,7.0,5.130991098667437e-08,0.0003507445508148521,0.3695652173913043,0.3695652173913043
P16,T03,2,7,0,-25.125,-15.125,-25.125,-15.125,1.2256067688509731e-11,2.699575532005838e-07,7.0,3.0,7.619919806245434e-09,1.7756077795638703e-05,0.39800995024875624,0.39800995024875624
P16,T03,3,0,0,-26.375,-1.0,-26.375,-1.0,3.511422055901825e-12,0.2516602575778961,7.0,2.0,3.1649667331379305e-09,0.8545671701431274,0.9620853080568721,0.9620853080568721
P16,T03,3,1,0,-24.75,-5.75,-24.75,-5.75,1.783247334519178e-11,0.002642625942826271,8.0,7.0,9.55898471488581e-09,0.6862261891365051,0.7676767676767676,0.7676767676767676
P16,T03,3,2,0,-26.5,-17.75,-26.5,-17.75,3.098819161342914e-12,1.9555660202286163e-08,8.0,8.0,2.2868396065689467e-09,1.77219626493752e-05,0.330188679245283,0.330188679245283
P16,T03,3,3,0,-23.75,-5.375,-23.75,-5.375,4.8473686869998645e-11,0.004597480408847332,8.0,2.0,3.278934102013409e-08,0.049422118812799454,0.7736842105263158,0.7736842105263158
P16,T03,3,4,0,-26.0,-9.375,-26.0,-9.375,5.1090889331695255e-12,8.423868712270632e-05,7.0,9.0,3.5682974353079544e-09,0.047551874071359634,0.6394230769230769,0.6394230769230769
P16,T03,3,5,1,-26.5,7.0,-26.5,4.25,3.098819161342914e-12,0.9820799827575684,6.0,1.0,2.2744635064242402e-09,0.10655304044485092,1.2641509433962264,1.1603773584905661
P16,T03,3,6,1,-19.875,10.625,-19.875,8.25,2.3355863909557684e-09,0.999616265296936,8.0,1.0,4.051130963489413e-05,0.0038783024065196514,1.5345911949685536,1.4150943396226414
P16,T03,3,7,0,-23.75,-13.5,-23.75,-13.5,4.8473686869998645e-11,1.370804511680035e-06,8.0,10.0,2.4351804128741605e-08,0.0012920016888529062,0.43157894736842106,0.43157894736842106
P16,T03,4,0,0,-26.25,-23.0,-26.25,-23.0,3.978962558742749e-12,1.0261879540562902e-10,7.0,7.0,3.102710088853655e-09,6.010627373598254e-08,0.12380952380952381,0.12380952380952381
P16,T03,4,1,1,-25.25,7.0,-25.25,3.25,1.0815941892117209e-11,0.959941029548645,8.0,1.0,6.886030412545097e-09,0.18313856422901154,1.2772277227722773,1.1287128712871286
P16,T03,4,2,0,-25.75,-4.25,-25.75,-4.25,6.5602002996545394e-12,0.014061608351767063,7.0,2.0,4.975856171540727e-09,0.07557104527950287,0.8349514563106796,0.8349514563106796
P16,T03,4,3,0,-25.875,-23.25,-25.875,-23.25,5.7893564074651405e-12,7.99195987166712e-11,6.0,7.0,3.118642233346236e-09,5.1540734347099715e-08,0.10144927536231885,0.10144927536231885
P16,T03,4,4,0,-13.375,2.25,-13.375,-3.999999761581421,1.5533909163423232e-06,0.016791166737675667,7.0,4.0,0.0008620013832114637,0.4225054979324341,1.1682242990654206,0.7009345972649405
P16,T03,4,5,0,-25.625,-17.125,-25.625,-17.125,7.433680407342713e-12,3.653478586329584e-08,6.0,8.0,5.553507875788455e-09,1.5633393559255637e-05,0.33170731707317075,0.33170731707317075
P16,T03,4,6,1,-25.75,7.0,-25.75,5.0,6.5602002996545394e-12,0.9845690727233887,7.0,1.0,4.95570517955457e-09,0.10371039062738419,1.2718446601941749,1.1941747572815533
P16,T03,4,7,0,-26.625,-20.875,-26.625,-20.875,2.7346983184906026e-12,8.592166422793923e-10,7.0,6.0,2.6588884427525272e-09,2.9626815489791625e-07,0.215962441314554,0.215962441314554
P16,T03,5,0,0,-25.875,-15.375,-25.875,-15.375,5.7893564074651405e-12,2.1024322904850123e-07,7.0,2.0,4.879297854643028e-09,1.0709747584769502e-05,0.4057971014492754,0.4057971014492754
P16,T03,5,1,1,-23.75,8.625,-23.75,7.5,4.8473686869998645e-11,0.9987247586250305,6.0,1.0,2.3264220772034605e-08,0.011974119581282139,1.3631578947368421,1.3157894736842106
P16,T03,5,2,1,-24.125,0.0,-24.125,0.0,3.3315444153414475e-11,0.47156479954719543,7.0,1.0,1.854319719996056e-08,0.904015302658081,1.0,1.0
P16,T03,5,3,0,-21.375,-14.125,-21.375,-14.125,5.211412412720051e-10,7.337764031944971e-07,8.0,8.0,4.99868633596634e-07,0.000704839127138257,0.3391812865497076,0.3391812865497076
P16,T03,5,4,0,-26.75,-4.25,-26.75,-4.25,2.413362912290218e-12,0.004498216323554516,6.0,9.0,2.036549595629822e-09,1.5841026306152344,0.8411214953271028,0.8411214953271028
P16,T03,5,5,0,-24.875,-13.75,-24.875,-13.75,1.573710259328287e-11,1.0676977808543597e-06,7.0,3.0,1.0907737824084052e-08,8.764975791564211e-05,0.4472361809045226,0.4472361809045226
P16,T03,5,6,1,-25.5,9.875,-25.5,7.625,8.423463315754276e-12,0.998944103717804,6.0,1.0,5.959682969347568e-09,0.010144535452127457,1.3872549019607843,1.2990196078431373
P16,T03,5,7,0,-26.0,-10.0,-26.0,-10.0,5.1090889331695255e-12,4.537867062026635e-05,7.0,3.0,4.029983458053721e-09,0.004695418756455183,0.6153846153846154,0.6153846153846154
