pair_id,transition_id,arm,step,cls_rep_cosine,target_token_mean_abs,target_token_rms,target_token_l2_norm,target_token_max_abs,target_token_zero_fraction,target_token_finite,closedset_ce_mean_abs,closedset_ce_rms,closedset_ce_l2_norm,closedset_ce_max_abs,closedset_ce_zero_fraction,closedset_ce_finite,margin_mean_abs,margin_rms,margin_l2_norm,margin_max_abs,margin_zero_fraction,margin_finite,cls_total_mean_abs,cls_total_rms,cls_total_l2_norm,cls_total_max_abs,cls_total_zero_fraction,cls_total_finite,representation_mean_abs,representation_rms,representation_l2_norm,representation_max_abs,representation_zero_fraction,representation_finite
P16,T02,p16_diag_best_standard,40,0.07948310673236847,3.766330337384716e-05,0.0004798958543688059,0.5266239643096924,0.12668076157569885,0.0,True,3.690978337544948e-05,0.00046425111941061914,0.5094559192657471,0.12286345660686493,0.0,True,2.5960900529753417e-05,0.00039774991455487907,0.4364793598651886,0.105010487139225,0.0,True,2.5980869395425543e-05,0.00039816880598664284,0.4369390606880188,0.10544963926076889,0.0,True,2.1427542407082e-08,4.778647522130086e-08,5.243951454758644e-05,3.2054520033852896e-06,0.0,True
P16,T02,p16_diag_best_standard,49,0.024189326912164688,6.762298198736971e-06,1.7751779523678124e-05,0.019480295479297638,0.0012796547962352633,0.0,True,6.770932031940902e-06,1.779682861524634e-05,0.019529731944203377,0.0012677698396146297,0.0,True,8.292729489767225e-07,2.7727155611501075e-06,0.0030426988378167152,0.00022892367269378155,0.0,True,8.274213314507506e-07,2.7616749775916105e-06,0.0030305832624435425,0.0002263776259496808,0.0,True,1.1717171233271984e-08,2.148935784873629e-08,2.3581806090078317e-05,1.3542606893679476e-06,0.0,True
P16,T02,p16_diag_lower_aux,0,-0.010138172656297684,0.004396856762468815,0.017632419243454933,19.34931182861328,2.4026646614074707,0.0,True,0.004401094280183315,0.01764669641852379,19.364978790283203,2.3872780799865723,0.0,True,0.008786709047853947,0.03530675917863846,38.74462890625,4.806977272033691,0.0,True,0.008773673325777054,0.03509381040930748,38.510948181152344,4.766801357269287,0.0,True,2.9671798529307125e-06,6.704876341245836e-06,0.007357739843428135,0.0004136931383982301,0.0,True
P16,T02,p16_diag_lower_aux,10,0.022959772497415543,0.0032698572613298893,0.007774649187922478,8.53167724609375,0.5952830910682678,0.0,True,0.003270602785050869,0.007774053141474724,8.531023979187012,0.5928205847740173,0.0,True,0.008564888499677181,0.02034313976764679,22.3239803314209,1.3256279230117798,0.0,True,0.008556661196053028,0.020332129672169685,22.31189727783203,1.3090755939483643,0.0,True,4.1378851278750517e-07,7.026962407508108e-07,0.0007711187354288995,3.0387189326575026e-05,0.0,True
P16,T02,p16_diag_lower_aux,20,-0.08668572455644608,0.0011290336260572076,0.004364286083728075,4.789242744445801,0.5075849890708923,0.0,True,0.0011305850930511951,0.0043828473426401615,4.8096113204956055,0.5117596983909607,0.0,True,0.002733956091105938,0.010230508632957935,11.226668357849121,1.192055583000183,0.0,True,0.0027357281651347876,0.010238646529614925,11.235597610473633,1.182923436164856,0.0,True,2.6272365971635736e-07,4.975021283826209e-07,0.0005459446692839265,3.481639942037873e-05,0.0,True
P16,T02,p16_diag_lower_aux,30,-0.011548126116394997,0.0010776572162285447,0.0037171326112002134,4.079074859619141,0.4681709408760071,0.0,True,0.0010783807374536991,0.003716330975294113,4.078195571899414,0.4657667279243469,0.0,True,0.0031710288021713495,0.010341161862015724,11.348094940185547,1.2262868881225586,0.0,True,0.0031708593014627695,0.01033295039087534,11.339083671569824,1.2292710542678833,0.0,True,1.4015824945090571e-07,2.8133874252489477e-07,0.00030873308423906565,1.226553740707459e-05,0.0,True
P16,T02,p16_diag_lower_aux,40,0.04207397624850273,0.00043467633076943457,0.0012495041592046618,1.371170163154602,0.07081753015518188,0.0,True,0.00043522295891307294,0.0012504026526585221,1.372156023979187,0.07042811810970306,0.0,True,0.0013223985442891717,0.00422507943585515,4.636481285095215,0.23323972523212433,0.0,True,0.0013204338029026985,0.004212712869048119,4.622910499572754,0.22724196314811707,0.0,True,1.063833963144134e-07,2.9065569151498494e-07,0.0003189572598785162,1.989885640796274e-05,0.0,True
P16,T02,p16_diag_lower_aux,49,-0.04181171581149101,0.0002373383176745847,0.0008759571355767548,0.961250364780426,0.08104973286390305,0.0,True,0.00023688370129093528,0.0008761608623899519,0.9614738821983337,0.08164753019809723,0.0,True,0.0009208240080624819,0.0034161373041570187,3.7487716674804688,0.24209927022457123,0.0,True,0.0009205476962961257,0.003417265834286809,3.750009775161743,0.239561527967453,0.0,True,7.408176116996401e-08,2.2003770538958634e-07,0.00024146308714989573,1.0028221367974766e-05,0.0,True
P16,T10,p16_diag_best_small_steps,0,0.0012893788516521454,0.009545642882585526,0.05472443625330925,60.05303192138672,8.588658332824707,0.0,True,0.009503559209406376,0.054648470133543015,59.969669342041016,8.610357284545898,0.0,True,0.019050536677241325,0.10877573490142822,119.36738586425781,17.390213012695312,0.0,True,0.019130172207951546,0.1102946326136589,121.03417205810547,17.66622543334961,0.0,True,5.320886884874199e-06,2.547817894082982e-05,0.027959026396274567,0.0051532345823943615,0.0,True
P16,T10,p16_diag_best_small_steps,10,-0.0442575141787529,0.002985695144161582,0.008714765310287476,9.563334465026855,0.9571374654769897,0.0,True,0.002980401273816824,0.0086801303550601,9.5253267288208,0.9357573390007019,0.0,True,0.006822197698056698,0.019348029047250748,21.231975555419922,1.9275507926940918,0.0,True,0.00680810259655118,0.019268101081252098,21.144262313842773,1.8892985582351685,0.0,True,4.496023962019535e-07,7.714595540164737e-07,0.0008465776918455958,3.497447323752567e-05,0.0,True
P16,T10,p16_diag_best_small_steps,20,-0.0004378538578748703,0.0007727158372290432,0.0030564959160983562,3.354111433029175,0.3338513672351837,0.0,True,0.0007751341909170151,0.003074172418564558,3.373509168624878,0.3505200147628784,0.0,True,0.0023561592679470778,0.010374672710895538,11.384869575500488,1.5941356420516968,0.0,True,0.002353576011955738,0.010335066355764866,11.341405868530273,1.5898727178573608,0.0,True,1.7797019324916619e-07,4.1084734903051867e-07,0.00045085212332196534,6.584191578440368e-05,0.0,True
P16,T10,p16_diag_best_small_steps,30,0.04105500131845474,0.000344209314789623,0.00173986388836056,1.9092769622802734,0.19783489406108856,0.0,True,0.0003468985087238252,0.0017644190229475498,1.936223030090332,0.20559430122375488,0.0,True,0.0008544051088392735,0.004419850185513496,4.850217342376709,0.5312236547470093,0.0,True,0.000855942431371659,0.004431900102645159,4.86344051361084,0.5328208804130554,0.0,True,7.81825804097025e-08,1.9367260506442108e-07,0.00021253078011795878,1.8211638234788552e-05,0.0,True
P16,T10,p16_diag_best_small_steps,40,0.012822862714529037,0.0004235177766531706,0.002525688149034977,2.771617889404297,0.2561938762664795,0.0,True,0.0004218510293867439,0.002511262893676758,2.7557880878448486,0.25621679425239563,0.0,True,0.0009845959721133113,0.0054664998315274715,5.998780250549316,0.6699568033218384,0.0,True,0.0009859268320724368,0.005482223350554705,6.016035079956055,0.6723755598068237,0.0,True,4.295288036360034e-08,1.3382890529101132e-07,0.00014686000940855592,8.014882041607052e-06,0.0,True
P16,T10,p16_diag_best_small_steps,50,-0.003890441730618477,1.231047804139962e-06,5.153401161805959e-06,0.005655195098370314,0.0005573068046942353,0.0,True,1.2341295132500818e-06,5.1708357204915956e-06,0.005674327258020639,0.0005600475124083459,0.0,True,4.809525933069381e-08,2.288162903596458e-07,0.00025109644047915936,2.6378944312455133e-05,0.0,True,4.802337372211696e-08,2.2863370929826488e-07,0.0002508960897102952,2.642943218233995e-05,0.0,True,3.101839496366665e-08,1.0889392143553778e-07,0.00011949707550229505,7.4601680353225674e-06,0.0,True
P16,T10,p16_diag_best_small_steps,75,-0.0009935288690030575,1.5692289423441252e-07,8.42967438074993e-07,0.0009250483708456159,0.00010740576544776559,0.0,True,1.562220433015682e-07,8.398674253839999e-07,0.0009216465405188501,0.00010861040937015787,0.0,True,5.455149665323233e-10,3.2354650070232083e-09,3.550506789906649e-06,4.1417240481678164e-07,0.0,True,5.455342844129518e-10,3.238637802382982e-09,3.553988562998711e-06,4.152144867930474e-07,0.0,True,6.738312130494251e-09,1.2437383567487359e-08,1.3648429558088537e-05,6.799072025387431e-07,0.0,True
P16,T10,p16_diag_best_small_steps,99,-0.0018966938368976116,5.907118350023666e-08,1.8397852841189888e-07,0.00020189277711324394,9.857322766038124e-06,0.0,True,5.873704722603179e-08,1.8239263965824648e-07,0.00020015246991533786,9.70689143287018e-06,0.0,True,5.4655745207465856e-11,2.455821657143531e-10,2.694948477710568e-07,1.4616944987722036e-08,0.0,True,5.4665869053671656e-11,2.454679792762704e-10,2.6936953645417816e-07,1.4603880771346667e-08,0.0,True,5.476854969543865e-09,1.044664621474567e-08,1.1463851478765719e-05,5.634869353343674e-07,0.0,True
P16,T10,p16_diag_best_standard,0,0.0030638612806797028,0.009565046988427639,0.054674435406923294,59.99816131591797,8.784149169921875,0.0,True,0.00951777771115303,0.05478726699948311,60.12198257446289,8.559891700744629,0.0,True,0.019057322293519974,0.10940194129943848,120.05455780029297,17.182575225830078,0.0,True,0.018988927826285362,0.10828758776187897,118.83171081542969,17.283096313476562,0.0,True,5.3198818932287395e-06,2.545256029407028e-05,0.027930911630392075,0.005160254426300526,0.0,True
P16,T10,p16_diag_best_standard,10,-0.014316357672214508,0.0015831716591492295,0.005855532828718424,6.425694465637207,0.730424702167511,0.0,True,0.0015729865990579128,0.005793823394924402,6.357975959777832,0.7141104936599731,0.0,True,0.004248369950801134,0.016061991453170776,17.62596893310547,2.51533842086792,0.0,True,0.004261695314198732,0.01619146205484867,17.768049240112305,2.557302713394165,0.0,True,2.448674081279023e-07,4.553637609205907e-07,0.000499703164678067,3.6205132346367463e-05,0.0,True
P16,T10,p16_diag_best_standard,20,0.01614530384540558,0.0004381866310723126,0.002124944468960166,2.3318533897399902,0.22112607955932617,0.0,True,0.00043958352762274444,0.002133711474016309,2.3414740562438965,0.22146733105182648,0.0,True,0.0008918411913327873,0.0043865833431482315,4.813711166381836,0.4660026431083679,0.0,True,0.0008911312907002866,0.004379043821245432,4.8054375648498535,0.463044136762619,0.0,True,8.226751901929674e-08,2.2609287952946033e-07,0.00024810785544104874,1.4372977602761239e-05,0.0,True
P16,T10,p16_diag_best_standard,30,-0.0026806555688381195,0.00048802883247844875,0.00251617725007236,2.761180877685547,0.2937726080417633,0.0,True,0.0004892540164291859,0.002530548023059964,2.7769510746002197,0.29850342869758606,0.0,True,0.0010935621103271842,0.005628596991300583,6.176661491394043,0.6479402780532837,0.0,True,0.0010992594761773944,0.00568139273673296,6.234597682952881,0.6661841869354248,0.0,True,4.3343092670511396e-08,1.5108416562270577e-07,0.00016579545626882464,6.7195283008913975e-06,0.0,True
P16,T10,p16_diag_best_standard,40,0.03676183894276619,0.00022527333931066096,0.0010629714233800769,1.1664743423461914,0.06155659258365631,0.0,True,0.0002258407766930759,0.0010648269671946764,1.1685106754302979,0.06162058934569359,0.0,True,0.001152722048573196,0.005434464663267136,5.963625907897949,0.31595954298973083,0.0,True,0.0011506903683766723,0.005427294876426458,5.955758571624756,0.31148263812065125,0.0,True,4.311308643423217e-08,1.5737131775495072e-07,0.00017269478121306747,1.3396041140367743e-05,0.0,True
P16,T10,p16_diag_best_standard,49,0.0013927677646279335,4.1616794987930916e-07,2.3086697638063924e-06,0.002533468184992671,0.00047498822095803916,0.0,True,4.157909643254243e-07,2.307461500095087e-06,0.0025321422144770622,0.0004739918513223529,0.0,True,3.5457934366434074e-09,1.9938640960504017e-08,2.1880094209336676e-05,4.033134700875962e-06,0.0,True,3.583543239926712e-09,2.0627455299404573e-08,2.2635978893958963e-05,4.231641923979623e-06,0.0,True,1.235181290581977e-08,2.7670326474549256e-08,3.036462476302404e-05,1.351236051050364e-06,0.0,True
P16,T10,p16_diag_lower_aux,0,0.0003206823021173477,0.009555792436003685,0.05505127087235451,60.41168975830078,8.670830726623535,0.0,True,0.009496933780610561,0.05461953580379486,59.93791580200195,8.60351848602295,0.0,True,0.019167015329003334,0.11045298725366592,121.20794677734375,17.667814254760742,0.0,True,0.018984252586960793,0.1082519143819809,118.79255676269531,16.88460350036621,0.0,True,5.326709469954949e-06,2.568076888564974e-05,0.02818134054541588,0.005212391261011362,0.0,True
P16,T10,p16_diag_lower_aux,10,-0.0506504625082016,0.0027039358392357826,0.029572252184152603,32.451744079589844,9.436458587646484,0.0,True,0.0027244440279901028,0.02990347146987915,32.81521224975586,9.550347328186035,0.0,True,0.006635185331106186,0.060971327126026154,66.90818786621094,18.984207153320312,0.0,True,0.006659077946096659,0.061535704880952835,67.52751922607422,19.183509826660156,0.0,True,3.3557367373759917e-07,7.340106549236225e-07,0.0008054822683334351,6.123592902440578e-05,0.0,True
P16,T10,p16_diag_lower_aux,20,0.0022079292684793472,0.0005715052830055356,0.003580603050068021,3.9292514324188232,0.49630632996559143,0.0,True,0.0005708750104531646,0.003593266475945711,3.943147659301758,0.5098586082458496,0.0,True,0.0011545950546860695,0.007370471488684416,8.088144302368164,1.0171438455581665,0.0,True,0.00115703244227916,0.007411074824631214,8.132701873779297,1.0301824808120728,0.0,True,9.773628306675164e-08,3.0454376087618584e-07,0.00033419759711250663,2.260081237182021e-05,0.0,True
P16,T10,p16_diag_lower_aux,30,0.013515984639525414,0.0003370362101122737,0.0019498391775414348,2.139697790145874,0.29295846819877625,0.0,True,0.00033897702815011144,0.001962185837328434,2.1532466411590576,0.2945994734764099,0.0,True,0.0008572287042625248,0.004973297938704491,5.457554817199707,0.7434813976287842,0.0,True,0.0008616201230324805,0.0049900165759027,5.4759016036987305,0.745097279548645,0.0,True,5.907057953891126e-08,2.2451168035786395e-07,0.0002463726850692183,1.6417288861703128e-05,0.0,True
P16,T10,p16_diag_lower_aux,40,0.01704454980790615,0.0002595310506876558,0.0013232054188847542,1.4520478248596191,0.20814767479896545,0.0,True,0.0002604125184006989,0.0013275232631713152,1.4567861557006836,0.20548011362552643,0.0,True,0.0008413075120188296,0.004331649746745825,4.7534284591674805,0.6837885975837708,0.0,True,0.0008430457673966885,0.004353655502200127,4.7775774002075195,0.6960707306861877,0.0,True,4.199586811637346e-08,1.6225223475885286e-07,0.00017805096285883337,1.297132530453382e-05,0.0,True
P16,T10,p16_diag_lower_aux,49,0.006962625775486231,0.00018747213471215218,0.0010525850811973214,1.1550767421722412,0.19168825447559357,0.0,True,0.0001871369604486972,0.0010521948570385575,1.1546485424041748,0.19136936962604523,0.0,True,0.0009286674321629107,0.005402552429586649,5.9286065101623535,1.0263776779174805,0.0,True,0.0009265994885936379,0.0053878831677138805,5.912508964538574,1.0211830139160156,0.0,True,3.844678886366637e-08,1.5098787287115556e-07,0.00016568978026043624,1.318576505582314e-05,0.0,True
