pair_id,prompt_id,lambda_cka,alpha,beta,status,proxy_hits,proxy_denominator,free_generation_hits,target_hits,target_denominator,tasr_percent,untargeted_hits,proxy_min_margin,proxy_min_probability,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,elapsed_seconds,error
P22,original,10.0,2.0,0.5,complete,8,8,8,0,8,0.0,3,6.505678176879883,0.9984912872314453,0.3739195764064789,0.5986178517341614,0.1982901692390442,0.6260803937911987,0.0,0.0,0.0,1962.0919269110018,
P22,original,10.0,2.0,2.0,complete,8,8,8,0,8,0.0,3,6.691495418548584,0.9987504482269287,0.39048466086387634,0.5904290080070496,0.19010132551193237,0.6095153093338013,0.0,0.0,0.0,1971.2513970559812,
P22,original,10.0,4.0,0.5,complete,8,8,8,0,8,0.0,2,6.9265971183776855,0.9990098476409912,0.47497013211250305,0.6387741565704346,0.23844647407531738,0.5250298976898193,0.0,0.0,0.0,1960.1110065540124,
P22,original,10.0,4.0,2.0,complete,8,8,8,0,8,0.0,6,6.375,0.9971283078193665,0.4889572560787201,0.6334556341171265,0.23312795162200928,0.5110427141189575,0.0,0.0,0.0,1966.786950800015,
P22,original,3.0,2.0,0.5,complete,8,8,8,0,8,0.0,4,6.974009990692139,0.9990611672401428,0.3751642107963562,0.5963228344917297,0.19599515199661255,0.6248357892036438,0.0,0.0,0.0,1959.415879098,
P22,original,3.0,2.0,2.0,complete,8,8,8,0,8,0.0,4,7.3442583084106445,0.9991100430488586,0.39764830470085144,0.5891527533531189,0.1888250708580017,0.6023516654968262,0.0,0.0,0.0,1963.3603556310118,
P22,original,3.0,4.0,0.5,complete,8,8,8,0,8,0.0,3,6.9757184982299805,0.9952734112739563,0.4813975691795349,0.63554847240448,0.2352207899093628,0.5186024308204651,0.0,0.0,0.0,1963.552562027995,
P22,original,3.0,4.0,2.0,complete,8,8,8,0,8,0.0,3,6.901375770568848,0.9989878535270691,0.4899132251739502,0.631685733795166,0.23135805130004883,0.5100867748260498,0.0,0.0,0.0,1963.5268952909973,
