pair_id,transition_id,source_human_label,target_human_label,arm,semantic_mode,steps,step_size,rho,semantic_temperature,target_logit_weight,source_logit_weight,proxy_hits,proxy_denominator,tasr_hits,tasr_denominator,tasr_percent,asr_hits,asr_percent,semantic_gap_clean,semantic_gap_adversarial,semantic_gap_gain,effective_lambda,elapsed_seconds
P14,T07,7,10,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,6,8,75.0,8,100.0,-0.14742913842201233,0.33997589349746704,0.48740503191947937,29.731542587280273,198.29262277501402
P14,T07,7,10,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,4,8,50.0,8,100.0,-0.14742913842201233,0.34867048263549805,0.4960996210575104,14.837769508361816,390.70350609900197
P14,T08,8,1,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.198011577129364,0.3920767307281494,0.5900883078575134,16.542926788330078,392.58377433600253
P14,T08,8,1,multiclass_standard,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.198011577129364,0.36666929721832275,0.5646808743476868,16.44681167602539,202.771370063012
P14,T08,8,1,p14_rho050_push075,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,6,8,75.0,6,75.0,-0.1980115920305252,0.40043869614601135,0.5984503030776978,33.7546501159668,198.36491325701354
P14,T08,8,1,p14_rho050_push125,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.25,8,8,5,8,62.5,6,75.0,-0.1980115920305252,0.43557828664779663,0.6335898637771606,26.748554229736328,200.04488653398585
P14,T08,8,1,p14_rho065_balanced,prototype,50,0.00392156862745098,0.65,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.1980115920305252,0.444164514541626,0.64217609167099,33.263492584228516,198.7158505950065
P14,T08,8,1,pull_push_rho010_balanced,prototype,50,0.00392156862745098,0.1,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.1980115920305252,0.36551588773727417,0.5635274648666382,5.1198296546936035,196.3721304589999
P14,T08,8,1,pull_push_rho025_push050,prototype,50,0.00392156862745098,0.25,0.1,1.0,0.5,7,8,6,8,75.0,6,75.0,-0.1980115920305252,0.2078789919614792,0.4058905839920044,61.99773406982422,196.99043351999717
P14,T08,8,1,pull_push_rho025_push200,prototype,50,0.00392156862745098,0.25,0.1,1.0,2.0,5,8,5,8,62.5,5,62.5,-0.1980115920305252,0.2566725015640259,0.4546840786933899,8.969985008239746,196.36007830800372
P14,T08,8,1,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.1980115920305252,0.4423762857913971,0.6403878927230835,25.68597984313965,196.31871262399363
P14,T08,8,1,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,5,8,62.5,5,62.5,-0.1980115920305252,0.4489680528640747,0.6469796299934387,51.40057373046875,196.99997870699735
P14,T08,8,1,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.1980115920305252,0.45393306016921997,0.651944637298584,12.834864616394043,386.67259699699935
P14,T08,8,1,pull_push_standard,prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,5,8,62.5,5,62.5,-0.1980115920305252,0.4226633608341217,0.6206749677658081,12.760946273803711,199.09103555500042
P14,T09,9,2,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,6,8,75.0,7,87.5,-0.17432567477226257,0.4456520676612854,0.6199777126312256,27.607892990112305,395.050149475981
P14,T09,9,2,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,7,8,87.5,8,100.0,-0.17432565987110138,0.48303380608558655,0.6573594808578491,50.42955780029297,198.77662110098754
P14,T09,9,2,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.17432565987110138,0.5014386177062988,0.675764262676239,25.293813705444336,386.92145058501046
P14,T10,10,3,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.23866969347000122,0.45529356598854065,0.6939632892608643,15.712203979492188,394.98847103098524
P14,T10,10,3,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,2,8,25.0,3,37.5,-0.23866966366767883,0.46169477701187134,0.7003644704818726,26.375356674194336,199.60332961101085
P14,T10,10,3,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,1,8,12.5,2,25.0,-0.23866966366767883,0.47511619329452515,0.7137858867645264,13.25054931640625,385.01862288900884
P16,T01,1,4,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.24514436721801758,0.4844474792480469,0.7295918464660645,21.47442054748535,233.92781102200388
P16,T01,1,4,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,5,8,62.5,6,75.0,-0.24514438211917877,0.6111190319061279,0.8562633991241455,50.52121353149414,122.35523344899411
P16,T01,1,4,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,2,8,25.0,6,75.0,-0.24514438211917877,0.6332933902740479,0.8784377574920654,12.612483978271484,225.9844146130199
P16,T02,2,5,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.23915410041809082,0.2860107421875,0.5251648426055908,8.578105926513672,230.9218503519951
P16,T02,2,5,multiclass_standard,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,7,8,0,8,0.0,1,12.5,-0.23915410041809082,0.28137457370758057,0.5205286741256714,8.605015754699707,126.56073840599856
P16,T02,2,5,p16_rho075_balanced,prototype,50,0.00392156862745098,0.75,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.23915404081344604,0.5187841653823853,0.7579382061958313,18.4904727935791,121.88929536301293
