pair_id,prompt_id,lambda_cka,alpha,status,proxy_hits,proxy_denominator,free_generation_hits,target_hits,target_denominator,tasr_percent,untargeted_hits,proxy_min_margin,proxy_min_probability,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,elapsed_seconds,error
P20,compact,3.0,1.0,complete,8,8,8,0,7,0.0,6,3.629894256591797,0.9520552158355713,0.07577409595251083,0.10575062781572342,-0.031451888382434845,0.924225926399231,0.035227566957473755,0.0022297098767012358,-0.17908096313476562,634.5784384229992,
P20,compact,3.0,2.0,complete,8,8,8,0,7,0.0,6,3.759101390838623,0.9500057697296143,0.16622352600097656,0.20842307806015015,0.07122056186199188,0.8337764739990234,0.035668015480041504,0.0022632309701293707,-0.2752092480659485,743.3804540839919,
P20,compact,3.0,4.0,complete,8,8,8,0,7,0.0,7,3.9421911239624023,0.9577219486236572,0.24820053577423096,0.29436230659484863,0.15715979039669037,0.751799464225769,0.035704243928194046,0.0024170842953026295,-0.46944111585617065,1162.1758066890034,
P20,compact,6.0,1.0,complete,8,8,8,0,7,0.0,7,3.6142232418060303,0.952530562877655,0.06258830428123474,0.1282607764005661,-0.008941739797592163,0.9374116659164429,0.035244591534137726,0.0044594197534024715,-0.17934781312942505,695.0531123429973,
P20,compact,6.0,2.0,complete,8,8,8,0,7,0.0,6,3.9726946353912354,0.9598762392997742,0.16304025053977966,0.25238603353500366,0.1151835173368454,0.836959719657898,0.035486552864313126,0.004526461940258741,-0.275566965341568,1133.6969087800098,
P20,compact,6.0,4.0,complete,8,8,8,0,7,0.0,7,3.71329665184021,0.9559423327445984,0.2575220465660095,0.3178802728652954,0.18067775666713715,0.7424779534339905,0.03537619858980179,0.004834168124943972,-0.4701734185218811,1399.881100712999,
P20,original,0.5,1.0,complete,8,8,8,4,8,50.0,6,3.4908478260040283,0.9612593054771423,0.12181630730628967,0.12439676374197006,-0.012805752456188202,0.8781837224960327,0.006792583502829075,0.00037161834188736975,0.1063065379858017,403.8388457789988,
P20,original,0.5,2.0,complete,8,8,8,2,8,25.0,6,3.5572659969329834,0.9518149495124817,0.18185743689537048,0.18161678314208984,0.04441426694393158,0.8181425333023071,0.006675684358924627,0.0003772051422856748,0.08112183213233948,502.13766770599614,
P20,original,0.5,4.0,complete,8,8,8,4,8,50.0,6,3.5170958042144775,0.9614929556846619,0.26086777448654175,0.23010537028312683,0.09290285408496857,0.7391322255134583,0.006605029106140137,0.0004028473631478846,-0.031526047736406326,530.4188520649986,
P20,original,0.0,1.0,complete,8,8,8,3,8,37.5,6,3.552727222442627,0.9509527087211609,0.22208961844444275,0.11925268173217773,-0.01794983446598053,0.7779103517532349,0.0,0.0,0.0,412.4878163389949,
