lambda_prototype,shared_clean_weight,view_consistency_weight,source_image_ids,target_reference_ids,target_reference_valid_count,proxy_target_hit_count,proxy_target_hit_denominator,robust_view_hit_count,robust_view_hit_denominator,proxy_target_probability,proxy_min_text_logit_margin,mean_target_similarity,minimum_target_similarity_gain,mean_source_similarity,minimum_target_source_margin,prototype_attraction,prototype_separation,loss_text,loss_prototype,loss_shared_geometry,loss_total,cka_adv_clean_optimized,cka_adv_view,cka_adv_source,cka_adv_reference,target_cka_gain,source_cka_drop,grad_text_l1,grad_prototype_weighted_l1,grad_component_cosine,linf_float,linf_png,elapsed_seconds,peak_allocated_vram_gb,peak_reserved_vram_gb,target_evaluation_eligible,status,failure_reason,clean_valid_count,targeted_hit_count,tasr_percent,untargeted_hit_count,asr_percent,cross_model_image_count,cka_proxy_target_clean,cka_proxy_target_adversarial,cka_proxy_target_delta,cka_proxy_target_state
0.1,0.0,1.0,"('val/n03930630/ILSVRC2012_val_00025131.JPEG', 'val/n03930630/ILSVRC2012_val_00013435.JPEG', 'val/n03930630/ILSVRC2012_val_00035897.JPEG', 'val/n03930630/ILSVRC2012_val_00026503.JPEG', 'val/n03930630/ILSVRC2012_val_00025354.JPEG', 'val/n03930630/ILSVRC2012_val_00039508.JPEG', 'val/n03930630/ILSVRC2012_val_00037136.JPEG', 'val/n03930630/ILSVRC2012_val_00017708.JPEG')","('train/n03417042/n03417042_10046.JPEG', 'train/n03417042/n03417042_3868.JPEG', 'train/n03417042/n03417042_1031.JPEG', 'train/n03417042/n03417042_2103.JPEG', 'train/n03417042/n03417042_6187.JPEG', 'train/n03417042/n03417042_5236.JPEG', 'train/n03417042/n03417042_11994.JPEG', 'train/n03417042/n03417042_10754.JPEG', 'train/n03417042/n03417042_2667.JPEG', 'train/n03417042/n03417042_1258.JPEG', 'train/n03417042/n03417042_6228.JPEG', 'train/n03417042/n03417042_5505.JPEG', 'train/n03417042/n03417042_11027.JPEG', 'train/n03417042/n03417042_5665.JPEG', 'train/n03417042/n03417042_995.JPEG', 'train/n03417042/n03417042_6884.JPEG', 'train/n03417042/n03417042_4138.JPEG', 'train/n03417042/n03417042_3039.JPEG', 'train/n03417042/n03417042_7633.JPEG', 'train/n03417042/n03417042_1036.JPEG', 'train/n03417042/n03417042_5604.JPEG', 'train/n03417042/n03417042_2025.JPEG', 'train/n03417042/n03417042_10073.JPEG', 'train/n03417042/n03417042_55.JPEG', 'train/n03417042/n03417042_8579.JPEG', 'train/n03417042/n03417042_321.JPEG', 'train/n03417042/n03417042_3287.JPEG', 'train/n03417042/n03417042_6558.JPEG', 'train/n03417042/n03417042_3829.JPEG', 'train/n03417042/n03417042_2137.JPEG', 'train/n03417042/n03417042_10985.JPEG', 'train/n03417042/n03417042_5638.JPEG', 'train/n03417042/n03417042_4876.JPEG', 'train/n03417042/n03417042_2383.JPEG', 'train/n03417042/n03417042_5533.JPEG', 'train/n03417042/n03417042_9238.JPEG', 'train/n03417042/n03417042_11166.JPEG', 'train/n03417042/n03417042_9935.JPEG', 'train/n03417042/n03417042_5631.JPEG', 'train/n03417042/n03417042_10108.JPEG', 'train/n03417042/n03417042_11944.JPEG', 'train/n03417042/n03417042_4728.JPEG', 'train/n03417042/n03417042_7021.JPEG', 'train/n03417042/n03417042_7049.JPEG', 'train/n03417042/n03417042_3916.JPEG', 'train/n03417042/n03417042_10066.JPEG', 'train/n03417042/n03417042_4574.JPEG')",47,8,8,8,8,0.9998487830162048,9.423404693603516,0.9270401000976562,0.19056761264801025,0.60293048620224,0.27962952852249146,0.07295992225408554,0.633054256439209,0.0006184267695061862,0.7060141563415527,0.000872492790222168,0.07209233939647675,0.8586267232894897,0.9991275072097778,0.8586267232894897,0.6003262400627136,-0.1850939393043518,0.14137327671051025,0.006822144612669945,0.00020364730153232813,-0.3155374526977539,0.0627451092004776,0.0627451241016388,87.85962683100115,7.070265293121338,7.591796875,True,ok,,8,0,0.0,3,37.5,8,0.9721988439559937,0.7595779299736023,-0.21262091398239136,0.5425195097923279
0.1,0.01,1.0,"('val/n03930630/ILSVRC2012_val_00025131.JPEG', 'val/n03930630/ILSVRC2012_val_00013435.JPEG', 'val/n03930630/ILSVRC2012_val_00035897.JPEG', 'val/n03930630/ILSVRC2012_val_00026503.JPEG', 'val/n03930630/ILSVRC2012_val_00025354.JPEG', 'val/n03930630/ILSVRC2012_val_00039508.JPEG', 'val/n03930630/ILSVRC2012_val_00037136.JPEG', 'val/n03930630/ILSVRC2012_val_00017708.JPEG')","('train/n03417042/n03417042_10046.JPEG', 'train/n03417042/n03417042_3868.JPEG', 'train/n03417042/n03417042_1031.JPEG', 'train/n03417042/n03417042_2103.JPEG', 'train/n03417042/n03417042_6187.JPEG', 'train/n03417042/n03417042_5236.JPEG', 'train/n03417042/n03417042_11994.JPEG', 'train/n03417042/n03417042_10754.JPEG', 'train/n03417042/n03417042_2667.JPEG', 'train/n03417042/n03417042_1258.JPEG', 'train/n03417042/n03417042_6228.JPEG', 'train/n03417042/n03417042_5505.JPEG', 'train/n03417042/n03417042_11027.JPEG', 'train/n03417042/n03417042_5665.JPEG', 'train/n03417042/n03417042_995.JPEG', 'train/n03417042/n03417042_6884.JPEG', 'train/n03417042/n03417042_4138.JPEG', 'train/n03417042/n03417042_3039.JPEG', 'train/n03417042/n03417042_7633.JPEG', 'train/n03417042/n03417042_1036.JPEG', 'train/n03417042/n03417042_5604.JPEG', 'train/n03417042/n03417042_2025.JPEG', 'train/n03417042/n03417042_10073.JPEG', 'train/n03417042/n03417042_55.JPEG', 'train/n03417042/n03417042_8579.JPEG', 'train/n03417042/n03417042_321.JPEG', 'train/n03417042/n03417042_3287.JPEG', 'train/n03417042/n03417042_6558.JPEG', 'train/n03417042/n03417042_3829.JPEG', 'train/n03417042/n03417042_2137.JPEG', 'train/n03417042/n03417042_10985.JPEG', 'train/n03417042/n03417042_5638.JPEG', 'train/n03417042/n03417042_4876.JPEG', 'train/n03417042/n03417042_2383.JPEG', 'train/n03417042/n03417042_5533.JPEG', 'train/n03417042/n03417042_9238.JPEG', 'train/n03417042/n03417042_11166.JPEG', 'train/n03417042/n03417042_9935.JPEG', 'train/n03417042/n03417042_5631.JPEG', 'train/n03417042/n03417042_10108.JPEG', 'train/n03417042/n03417042_11944.JPEG', 'train/n03417042/n03417042_4728.JPEG', 'train/n03417042/n03417042_7021.JPEG', 'train/n03417042/n03417042_7049.JPEG', 'train/n03417042/n03417042_3916.JPEG', 'train/n03417042/n03417042_10066.JPEG', 'train/n03417042/n03417042_4574.JPEG')",47,8,8,8,8,0.9998271465301514,9.323104858398438,0.9235737323760986,0.18896830081939697,0.6010410785675049,0.2919929623603821,0.07642627507448196,0.6337805986404419,0.0007165515562519431,0.7102068662643433,0.0028902548365294933,0.07462748885154724,0.8814676403999329,0.9982950687408447,0.8814676403999329,0.6184322237968445,-0.16698795557022095,0.11853235960006714,0.006822146475315094,0.00020348283578641713,-0.3152073323726654,0.0627451092004776,0.0627451241016388,94.16491318699991,7.080001354217529,7.591796875,True,ok,,8,0,0.0,4,50.0,8,0.9721988439559937,0.8129725456237793,-0.15922629833221436,0.5385542511940002
