pair_id,transition_id,source_label,source_name,target_label,target_name,proxy_selected_distance,proxy_projected_distance,target_projected_distance,prototype_distance_abs_gap,prototype_distance_ratio_target_proxy,proxy_distance_percentile,target_distance_percentile,proxy_source_dispersion,proxy_target_dispersion,target_source_dispersion,target_target_dispersion,proxy_source_effective_rank,proxy_target_effective_rank,target_source_effective_rank,target_target_effective_rank,proxy_normalized_separation,target_normalized_separation,source_class_cka,source_class_cka_normalized,target_class_cka,target_class_cka_normalized,transition_cka,transition_null_mean,transition_cka_normalized,transition_cka_z_score,transition_cka_empirical_p,transition_rsa,proxy_hits,tasr_hits,tasr_percent,asr_hits,asr_percent,conditional_tasr_percent,semantic_gap_gain,perturbation_mean_abs,perturbation_rms,perturbation_l2,perturbation_linf,perturbation_nonzero_fraction,perturbation_saturation_fraction,perturbation_total_variation,target_output_entropy_normalized,target_output_distinct_labels,proxy_mean_target_probability,proxy_min_target_margin_across_batches,mean_effective_lambda
P19,T01,1,goldfish,4,acoustic guitar,0.016926348209381104,0.22211843729019165,0.2466927170753479,0.02457427978515625,1.1106359295741426,0.35555556416511536,0.42222222685813904,0.13636893033981323,0.1549411416053772,0.1423739790916443,0.16210246086120605,27.101036071777344,25.198944091796875,27.434587478637695,25.255163192749023,1.5249622905725204,1.62043879068968,0.9944568872451782,0.9911308686122939,0.9955478310585022,0.9935063990046077,0.9965130686759949,0.1234149967879057,0.9960221412513015,70.0426828590841,0.000999000999000999,0.9938834721653144,50,49,98.0,49,98.0,98.0,0.05554234623908996,0.05001732841134071,0.05366321727633476,20.81998508453369,0.0627451241016388,0.9843949294090271,0.6145169007778167,0.09997414514422416,0.04257784590807542,2,0.9999999914850507,17.484375,33640.541015625
P19,T02,2,monarch butterfly,5,laptop,0.022315800189971924,0.30714166164398193,0.3314720392227173,0.02433037757873535,1.0792154911466798,0.8666666746139526,0.8666666746139526,0.10560297966003418,0.18300944566726685,0.11192870140075684,0.1904023289680481,25.29181671142578,26.398584365844727,25.667722702026367,26.763385772705078,2.128402207879081,2.1927755071542876,0.9947671890258789,0.9921836366581442,0.9957636594772339,0.9935223592641947,0.9980680346488953,0.08752799909561873,0.9978827127307031,71.9278971426553,0.000999000999000999,0.9964996392067335,50,34,68.0,44,88.0,68.0,0.060998116731643674,0.04968832515180111,0.05346039593219757,20.741303977966307,0.0627451241016388,0.9816171109676362,0.6079023170471192,0.10026535421609878,0.47535291628527204,6,0.9999339069638934,7.875,34828.51116071428
P19,T03,3,pineapple,6,espresso,0.02619725465774536,0.3262676000595093,0.34717392921447754,0.02090632915496826,1.0640772456448482,0.9555555582046509,0.9333333373069763,0.16587352752685547,0.14632266759872437,0.17342084646224976,0.1551012396812439,20.781702041625977,27.062774658203125,21.263221740722656,27.29622459411621,2.090144627984779,2.113550009924368,0.9972795844078064,0.9963411814250172,0.9951122403144836,0.9919936932946513,0.9980058073997498,0.08670027914643287,0.9978164970877398,70.5747637313852,0.000999000999000999,0.9964932500072312,48,35,70.0,41,82.0,72.91666666666667,0.06886725783348084,0.048691446036100386,0.05269954226911068,20.446129570007326,0.0627451241016388,0.9800698852539063,0.5814744067192078,0.09796306058764458,0.38910417102538786,4,0.9666324513299125,-0.8749999403953552,13589.15638950893
P19,T04,4,acoustic guitar,7,volcano,0.018269777297973633,0.2574748992919922,0.27557384967803955,0.018098950386047363,1.07029403812106,0.5555555820465088,0.5555555820465088,0.1549411416053772,0.16026049852371216,0.16210246086120605,0.16870856285095215,25.198944091796875,28.250938415527344,25.255163192749023,28.663715362548828,1.6337154793137787,1.6660499797480688,0.9955478310585022,0.9935063990046077,0.9937870502471924,0.9895330798174291,0.9962548017501831,0.12695450425893068,0.9957101912007027,68.38503779766529,0.000999000999000999,0.9934018314047804,50,28,56.0,28,56.0,56.0,0.0609589684009552,0.04655855789780617,0.051831994652748105,20.109489059448244,0.0627451241016388,0.9146768724918366,0.5826939809322357,0.08702746935188771,0.29789552722260526,2,1.0,18.1328125,40048.578125
P19,T05,5,laptop,8,rocking chair,0.009536266326904297,0.18696796894073486,0.19676339626312256,0.009795427322387695,1.0523909382868284,0.20000000298023224,0.15555556118488312,0.18300944566726685,0.17622631788253784,0.1904023289680481,0.18466967344284058,26.398584365844727,27.891738891601562,26.763385772705078,28.36132049560547,1.0409206872567602,1.0492033262859737,0.9957636594772339,0.9935223592641947,0.9949238300323486,0.9917397618969054,0.9961016178131104,0.17314530922472476,0.9952852874508888,64.8720897678905,0.000999000999000999,0.9931630389577629,50,46,92.0,46,92.0,92.0,0.034013627767562865,0.04947725452482701,0.053554256036877634,20.777687225341797,0.0627451241016388,0.9600495564937591,0.6214814519882202,0.09582794576883316,0.12106799988273365,2,1.0,15.78125,92943.7265625
P19,T06,6,espresso,9,soccer ball,0.01135706901550293,0.16354680061340332,0.17388379573822021,0.010336995124816895,1.0632051197947416,0.02222222276031971,0.02222222276031971,0.14632266759872437,0.19384628534317017,0.1551012396812439,0.20579582452774048,27.062774658203125,24.231653213500977,27.29622459411621,24.850645065307617,0.961562183726622,0.9636198959907829,0.9951122403144836,0.9919936932946513,0.995326578617096,0.993516927300864,0.9952166080474854,0.17907431030273438,0.9941731730258331,66.42420331815207,0.000999000999000999,0.9938835889113586,50,46,92.0,50,100.0,92.0,0.03837384223937988,0.04964498952031136,0.05344448611140251,20.735117301940917,0.0627451241016388,0.9814089059829711,0.6094678729772568,0.09683527901768685,0.15719159936241134,4,0.9999999914850507,16.125,329528.02790178574
P19,T07,7,volcano,10,school bus,0.019395887851715088,0.2680216431617737,0.2812519073486328,0.01323026418685913,1.0493626709797967,0.6222222447395325,0.6222222447395325,0.16026049852371216,0.1500372290611267,0.16870856285095215,0.15556812286376953,28.250938415527344,26.806907653808594,28.663715362548828,27.678497314453125,1.7275127681268214,1.7346415560448933,0.9937870502471924,0.9895330798174291,0.9941863417625427,0.9906748930589784,0.9973368048667908,0.1163107127547264,0.9969862765435222,69.29823712868608,0.000999000999000999,0.995600190694285,50,41,82.0,48,96.0,82.0,0.05986303448677063,0.04921879306435585,0.053088799118995667,20.597130012512206,0.0627451241016388,0.9811419773101807,0.598022033572197,0.09689861051738262,0.3237775668895374,6,0.9999970708574567,10.75,27884.522321428572
P19,T08,8,rocking chair,1,goldfish,0.018007278442382812,0.24292802810668945,0.2657920718193054,0.022864043712615967,1.094118590970386,0.4444444477558136,0.5111111402511597,0.17622631788253784,0.13636893033981323,0.18466967344284058,0.1423739790916443,27.891738891601562,27.101036071777344,28.36132049560547,27.434587478637695,1.5542656485545367,1.625422598845756,0.9949238300323486,0.9917397618969054,0.9944568872451782,0.9911308686122939,0.996880829334259,0.12757800841331482,0.9964246996340979,68.8445097618323,0.000999000999000999,0.9945022100358757,50,44,88.0,46,92.0,88.0,0.05950035452842713,0.049106273502111435,0.05350317470729351,20.757843322753907,0.0627451241016388,0.9415977108478546,0.6317695045471191,0.09299756541848182,0.19252564989537763,3,0.9999624405588422,9.125,101805.60491071429
P19,T09,9,soccer ball,2,monarch butterfly,0.018838226795196533,0.23979032039642334,0.25765830278396606,0.017867982387542725,1.0745150277876239,0.4000000059604645,0.46666666865348816,0.19384628534317017,0.10560297966003418,0.20579582452774048,0.11192870140075684,24.231653213500977,25.29181671142578,24.850645065307617,25.667722702026367,1.601542220475027,1.6218974725416764,0.995326578617096,0.993516927300864,0.9947671890258789,0.9921836366581442,0.9969509840011597,0.11363732312619686,0.9965600807904117,68.27381647235056,0.000999000999000999,0.9947126535870365,50,40,80.0,45,90.0,80.0,0.06341192722320557,0.0504459036141634,0.054208126440644266,21.03136054992676,0.0627451241016388,0.9701554501056671,0.6428220689296722,0.09600891664624214,0.3233426111869285,5,0.9999674473490033,8.625,60706.96149553572
P19,T10,10,school bus,3,pineapple,0.025857090950012207,0.33070623874664307,0.3647580146789551,0.03405177593231201,1.1029668386703746,0.9777777791023254,0.9555555582046509,0.1500372290611267,0.16587352752685547,0.15556812286376953,0.17342084646224976,26.806907653808594,20.781702041625977,27.678497314453125,21.263221740722656,2.093668745682867,2.217448295766352,0.9941863417625427,0.9906748930589784,0.9972795844078064,0.9963411814250172,0.9979069828987122,0.09129889646917581,0.997696693562762,64.13392576357693,0.000999000999000999,0.9961278007376592,49,15,30.0,18,36.0,30.612244897959183,0.09339541792869568,0.049894288778305054,0.053775314167141916,20.86346000671387,0.0627451241016388,0.9700026583671569,0.6256539630889892,0.09618449091911316,0.3708054406680153,4,0.9973016125815255,1.75,43819.130859375
