pair_id,prompt_id,lambda_cka,effective_lambda_cka,rho,objective,source_weight,alpha,beta,target_cka_mode,target_alignment_temperature,reference_count,status,proxy_hits,proxy_denominator,proxy_hit_mask,proxy_gate_type,proxy_free_check_applicable,free_generation_hits,target_hits,target_denominator,target_hit_mask,target_hits_among_proxy_hits,proxy_hit_target_denominator,tasr_percent,untargeted_hits,asr_percent,proxy_min_margin,proxy_min_probability,cka_adv_source,cka_adv_reference,reference_cka_gain,source_cka_drop,source_repulsion_achieved,target_attraction_achieved,grad_ml_l1,grad_cka_weighted_l1,grad_component_cosine,elapsed_seconds,error
P20,original,0.0,0.0,,classification_only,0.0,0.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,3,8,"[False, False, False, True, True, False, False, True]",3,8,37.5,7,87.5,12.14328384399414,0.9999945163726807,0.3821996748447418,0.26505231857299805,0.004727363586425781,0.6178003549575806,,,0.0,0.0,0.0,1411.4816044489853,
P20,original,1.0,5.505999565124512,0.3,original_cka_full_2,1.0,4.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,1,8,"[False, False, False, True, False, False, False, False]",1,8,12.5,8,100.0,3.8646891117095947,0.9690073132514954,0.32201531529426575,0.5270442962646484,0.26671934127807617,0.6779847145080566,True,True,0.012555153109133244,0.0037665460258722305,-0.29390162229537964,1439.241946648981,
P20,original,1.0,0.5992158651351929,0.1,original_cka_full_1,1.0,8.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,1,8,"[False, False, False, False, False, True, False, False]",1,8,12.5,3,37.5,4.720586776733398,0.9886519312858582,0.37459826469421387,0.5342625975608826,0.2739376425743103,0.6254017353057861,True,True,0.012557834386825562,0.0012557836016640067,-0.1883690357208252,1438.0802817590302,
P21,original,0.0,0.0,,classification_only,0.0,0.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,0,8,"[False, False, False, False, False, False, False, False]",0,8,0.0,5,62.5,22.781352996826172,1.0,0.5651515126228333,0.2695770263671875,-0.034142255783081055,0.43484848737716675,,,0.0,0.0,0.0,689.0032356660231,
P21,original,1.0,6.932918548583984,0.03,original_cka_full_2,1.0,4.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,0,8,"[False, False, False, False, False, False, False, False]",0,8,0.0,4,50.0,5.391985893249512,0.9903523325920105,0.3425898551940918,0.5747233629226685,0.2710040807723999,0.6574101448059082,True,True,0.027953173965215683,0.0008385950932279229,0.05875450745224953,755.4436487009516,
P21,original,1.0,122.98121643066406,1.0,original_cka_full_1,1.0,8.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,0,8,"[False, False, False, False, False, False, False, False]",0,8,0.0,2,25.0,4.242981433868408,0.9729564785957336,0.40103432536125183,0.5966958999633789,0.29297661781311035,0.5989656448364258,True,True,0.02798282727599144,0.02798282727599144,0.01977086067199707,756.1653419219656,
P22,original,0.0,0.0,,classification_only,0.0,0.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,0,8,"[False, False, False, False, False, False, False, False]",0,8,0.0,2,25.0,26.0078125,1.0,0.6309705972671509,0.3556095361709595,-0.041282057762145996,0.3690294027328491,,,0.0,0.0,0.0,1679.7087419130257,
P22,original,1.0,243.66314697265625,1.0,original_cka_full_2,1.0,4.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,0,8,"[False, False, False, False, False, False, False, False]",0,8,0.0,1,12.5,4.25,0.9752388596534729,0.452731728553772,0.6478058099746704,0.25091421604156494,0.547268271446228,True,True,0.038052789866924286,0.038052789866924286,0.05058971792459488,1981.4510962580098,
P22,original,1.0,116.00137329101562,1.0,original_cka_full_1,1.0,8.0,0.0,spatial_index_legacy,0.07,8,complete,8,8,"[True, True, True, True, True, True, True, True]",generative_strict,True,8,0,8,"[False, False, False, False, False, False, False, False]",0,8,0.0,2,25.0,3.5,0.968403697013855,0.5196459889411926,0.6601109504699707,0.26321935653686523,0.4803540110588074,True,True,0.03805996850132942,0.03805996850132942,0.040480636060237885,2000.0474351309822,
